model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,mnist,10,25088,224,25088,28452,[3],[0.99999994],21.585372982427955,[3],[1.],21.585373,338,4728,25088
CNN,mnist,10,25088,225,25088,26926,[9],[0.99999955],18.529760808092654,[9],[0.9999989],18.52976,266,2112,25088
CNN,mnist,10,25088,226,25088,29173,[2],[0.99999394],16.750555373088442,[2],[0.9999733],16.75058,446,4701,25088
CNN,mnist,10,25088,227,25088,36776,[1],[0.99998408],12.904777238802367,[1],[0.99998474],12.904774,225,13072,25088
CNN,mnist,10,25088,228,25088,28575,[7],[0.99999526],14.897884344243296,[7],[0.99996865],14.897918,225,4103,25088
CNN,mnist,10,25088,229,25088,28355,[2],[0.99999981],18.880491444253494,[2],[0.99999964],18.880495,338,3883,25088
CNN,mnist,10,25088,230,25088,28450,[3],[0.99996136],17.414574159356654,[3],[0.99999964],17.41454,266,4746,25088
CNN,mnist,10,25088,231,25088,28003,[0],[0.999011],14.607924986181748,[0],[0.99994636],14.606988,338,4299,25088
CNN,mnist,10,25088,232,25088,26854,[3],[0.99999999],21.86127091656692,[3],[1.],21.861273,399,2382,25088
CNN,mnist,10,25088,233,25088,29782,[3],[0.99999657],16.457133863486025,[3],[0.99999714],16.457134,338,6078,25088
CNN,mnist,10,25088,234,25088,27321,[3],[0.99999999],21.123371138392795,[3],[1.],21.123367,225,2644,25088
CNN,mnist,10,25088,235,25088,29500,[9],[0.99999408],17.824079707701475,[9],[0.9999993],17.82407,357,5335,25088
CNN,mnist,10,25088,236,25088,34191,[6],[0.99993932],13.755337358146381,[6],[0.9998902],13.755391,399,11179,25088
CNN,mnist,10,25088,237,25088,30345,[4],[0.99999903],19.653168695067674,[4],[1.],19.653168,399,6603,25088
CNN,mnist,10,25088,238,25088,27405,[5],[0.99997006],13.94323005497654,[5],[0.99998486],13.943214,338,3685,25088
CNN,mnist,10,25088,239,25088,31721,[4],[0.99999693],19.20373651625952,[4],[0.9999994],19.203724,266,8017,25088
CNN,mnist,10,25088,240,25088,31484,[1],[0.99997982],13.980811271914657,[1],[0.99998665],13.980805,198,7780,25088
CNN,mnist,10,25088,241,25088,27730,[0],[0.99998536],17.821509694781774,[0],[0.99999976],17.821497,338,3258,25088
CNN,mnist,10,25088,242,25088,29954,[0],[0.99999243],16.39166063526451,[0],[0.9999932],16.391655,507,6250,25088
CNN,mnist,10,25088,243,25088,29205,[2],[0.99999908],19.419514620863467,[2],[0.9999999],19.41952,266,5501,25088
CNN,mnist,10,25088,244,25088,30915,[1],[0.99999694],15.676290715426989,[1],[0.9999975],15.67629,198,7211,25088
CNN,mnist,10,25088,245,25088,29942,[8],[0.99999973],19.867632185303517,[8],[0.9999999],19.867634,338,6238,25088
CNN,mnist,10,25088,246,25088,25964,[9],[0.99999998],20.057537099021758,[9],[0.9999999],20.057537,446,998,25088
CNN,mnist,10,25088,247,25088,30216,[9],[0.99997405],15.389590465844373,[9],[0.9999838],15.389583,266,6512,25088
CNN,mnist,10,25088,248,25088,30673,[2],[0.99987424],16.36905086523298,[2],[0.999992],16.368935,266,7661,25088
CNN,mnist,10,25088,249,25088,30374,[2],[0.99999943],18.351765251770086,[2],[0.9999995],18.351774,507,6670,25088
CNN,mnist,10,25088,250,25088,31589,[5],[0.99979682],14.248753612614193,[5],[0.9994363],14.249114,464,7865,25088
CNN,mnist,10,25088,251,25088,27874,[3],[0.99999498],17.73040892013844,[3],[0.99999976],17.730398,225,3402,25088
CNN,mnist,10,25088,252,25088,27644,[2],[0.99999893],19.11018096628837,[2],[1.],19.110186,266,2967,25088
CNN,mnist,10,25088,253,25088,33014,[8],[0.99999961],17.931494146330444,[8],[0.9999988],17.931498,354,9310,25088
CNN,mnist,10,25088,254,25088,27936,[1],[0.99999305],15.686123167630571,[1],[0.99999917],15.68612,198,3259,25088
CNN,mnist,10,25088,255,25088,28764,[2],[0.99999766],19.284124802098656,[2],[0.9999993],19.284132,399,4292,25088
CNN,mnist,10,25088,256,25088,29760,[6],[0.9999996],15.526734753243032,[6],[0.99999845],15.526741,405,6056,25088
CNN,mnist,10,25088,257,25088,28559,[0],[0.99988747],15.932423598176804,[0],[0.9999871],15.932318,338,4855,25088
CNN,mnist,10,25088,258,25088,32200,[7],[0.99998556],15.419016016415345,[7],[0.9999926],15.419004,357,8496,25088
CNN,mnist,10,25088,259,25088,32861,[6],[0.99999146],16.468033750604796,[6],[0.99999833],16.46803,399,9157,25088
CNN,mnist,10,25088,260,25088,27868,[8],[0.99999999],19.757781994206628,[8],[0.9999999],19.757784,399,4164,25088
CNN,mnist,10,25088,261,25088,28013,[6],[0.99999988],18.67940533209619,[6],[1.],18.679407,225,3336,25088
CNN,mnist,10,25088,262,25088,29931,[4],[0.99999764],23.81565902126862,[4],[1.],23.815655,507,6207,25088
CNN,mnist,10,25088,263,25088,33216,[6],[0.99958494],12.976735410847384,[6],[0.9996363],12.976683,225,10204,25088
CNN,mnist,10,25088,264,25088,28650,[6],[0.99998747],14.082823882239289,[6],[0.99973696],14.0830765,297,4461,25088
CNN,mnist,10,25088,265,25088,28224,[3],[0.99999892],19.432706009362906,[3],[1.],19.43271,225,3752,25088
CNN,mnist,10,25088,266,25088,31197,[7],[0.99926624],12.515491189492858,[7],[0.9997547],12.515006,225,8185,25088
CNN,mnist,10,25088,267,25088,28209,[7],[0.999997],20.445153371914206,[7],[0.99999976],20.44514,327,3532,25088
CNN,mnist,10,25088,268,25088,29516,[7],[0.99998598],15.694353769175617,[7],[0.99999464],15.694348,225,5812,25088
CNN,mnist,10,25088,269,25088,37580,[4],[0.99990941],13.22742365818693,[4],[0.9997687],13.227561,507,14586,25088
CNN,mnist,10,25088,270,25088,28138,[1],[0.99999089],14.157157470084284,[1],[0.9999925],14.157154,198,3666,25088
CNN,mnist,10,25088,271,25088,26924,[9],[0.99999953],20.555134284939474,[9],[0.9999999],20.55513,297,2452,25088
CNN,mnist,10,25088,272,25088,33193,[5],[0.99096446],14.08704520087734,[5],[0.9452544],14.13427,399,11219,25088
CNN,mnist,10,25088,273,25088,41040,[4],[0.9972536],8.920910615061409,[4],[0.99118084],8.927014,507,19066,25088
CNN,mnist,10,25088,274,25088,28449,[3],[0.99999999],18.742984783135963,[3],[0.9999999],18.742977,507,4745,25088
CNN,mnist,10,25088,275,25088,29607,[4],[0.99999996],22.022609752451622,[4],[1.],22.0226,338,5135,25088
CNN,mnist,10,25088,276,25088,30329,[6],[0.99999626],18.983253399406202,[6],[0.99999976],18.983252,338,6458,25088
CNN,mnist,10,25088,277,25088,27061,[1],[0.99999925],15.602189809388797,[1],[0.9999987],15.602191,225,2247,25088
CNN,mnist,10,25088,278,25088,30687,[1],[0.99999675],15.01857129234457,[1],[0.9999987],15.018577,198,6983,25088
CNN,mnist,10,25088,279,25088,29931,[4],[0.99999758],22.81039861674507,[4],[1.],22.810402,338,5639,25088
CNN,mnist,10,25088,280,25088,27335,[2],[0.9999994],22.24935210247828,[2],[1.],22.249352,327,2658,25088
CNN,mnist,10,25088,281,25088,27981,[9],[0.99999996],19.046485938489127,[9],[0.9999999],19.046484,338,3304,25088
CNN,mnist,10,25088,282,25088,31845,[7],[0.99788472],11.927555448798739,[7],[0.99879265],11.926644,297,8833,25088
CNN,mnist,10,25088,283,25088,28375,[2],[0.99990079],17.928184544427523,[2],[0.9999993],17.928085,338,3797,25088
CNN,mnist,10,25088,284,25088,57387,[8],[0.50587597],8.03262284603207,[8],[0.50484776],8.03466,266,57387,25088
CNN,mnist,10,25088,285,25088,28308,[0],[0.99999163],16.16117932528606,[0],[0.9999975],16.161173,338,3836,25088
CNN,mnist,10,25088,286,25088,37502,[2],[0.98046467],11.116519933923565,[2],[0.9694426],11.127823,446,17085,25088
CNN,mnist,10,25088,287,25088,33203,[6],[0.99990978],13.085281955332587,[6],[0.9999031],13.085293,399,10191,25088
CNN,mnist,10,25088,288,25088,29874,[7],[0.9999689],16.376293763020985,[7],[0.9999987],16.376265,270,6162,25088
CNN,mnist,10,25088,289,25088,34461,[6],[0.99216068],14.799007905375973,[6],[0.997431],14.793711,338,7827,25088
CNN,mnist,10,25088,290,25088,27019,[3],[0.99999996],19.66343311105134,[3],[1.],19.663435,338,3307,25088
CNN,mnist,10,25088,291,25088,28360,[2],[0.99999868],21.28443278191516,[2],[1.],21.284435,399,3888,25088
CNN,mnist,10,25088,292,25088,29486,[4],[0.9999994],19.18391478348663,[4],[0.9999999],19.18392,297,5782,25088
CNN,mnist,10,25088,293,25088,28827,[6],[0.99999876],15.669909759534093,[6],[0.9999759],15.669932,338,5091,25088
CNN,mnist,10,25088,294,25088,29580,[9],[0.99999893],16.05450927727944,[9],[0.999998],16.054506,446,5876,25088
CNN,mnist,10,25088,295,25088,28222,[5],[0.99999981],21.188715175220292,[5],[0.9999999],21.188717,338,3997,25088
CNN,mnist,10,25088,296,25088,30044,[9],[0.99998787],13.563647001187597,[9],[0.99993193],13.563699,338,6320,25088
CNN,mnist,10,25088,297,25088,26967,[9],[0.99999999],20.486694341482295,[9],[0.9999999],20.486698,338,2290,25088
CNN,mnist,10,25088,298,25088,30309,[4],[0.99975491],14.97139646851783,[4],[0.99995375],14.971193,338,6605,25088
CNN,mnist,10,25088,299,25088,32861,[2],[0.99997945],16.109841866887255,[2],[0.99997187],16.109858,338,9157,25088
CNN,mnist,10,25088,300,25088,29532,[9],[0.99948122],11.909536481883784,[9],[0.9857701],11.923346,225,5828,25088
CNN,mnist,10,25088,301,25088,30155,[0],[0.99999405],15.645417436452286,[0],[0.999998],15.645414,290,6451,25088
CNN,mnist,10,25088,302,25088,26713,[5],[0.99999998],19.044422169025648,[5],[0.99999976],19.044416,338,2036,25088
CNN,mnist,10,25088,303,25088,28787,[1],[0.99996338],13.942390822620125,[1],[0.99998355],13.94237,338,4110,25088
CNN,mnist,10,25088,304,25088,28673,[3],[0.99999744],18.035906494082482,[3],[0.99999714],18.03591,338,3927,25088
CNN,mnist,10,25088,305,25088,30836,[9],[0.99990301],14.311424926293586,[9],[0.9999033],14.311421,399,7132,25088
CNN,mnist,10,25088,306,25088,26644,[1],[0.99999886],16.179150769772306,[1],[0.9999989],16.179152,225,2172,25088
CNN,mnist,10,25088,307,25088,34374,[8],[0.99999508],17.844273717580844,[8],[0.9999863],17.844275,446,10670,25088
CNN,mnist,10,25088,308,25088,31456,[3],[0.99999964],23.220108394513577,[3],[1.],23.22011,598,6384,25088
CNN,mnist,10,25088,309,25088,32274,[4],[0.99999639],16.552785664915987,[4],[0.99999607],16.552786,446,7210,25088
CNN,mnist,10,25088,310,25088,26886,[7],[0.99999901],18.128247300142508,[7],[1.],18.128235,297,2414,25088
CNN,mnist,10,25088,311,25088,28141,[2],[0.99999496],18.87160805303633,[2],[1.],18.871609,266,3669,25088
CNN,mnist,10,25088,312,25088,27814,[3],[0.99999785],18.60080742884356,[3],[0.99999964],18.600807,507,2970,25088
CNN,mnist,10,25088,313,25088,34884,[8],[0.99999817],16.508098528432484,[8],[0.9999987],16.508106,309,11872,25088
CNN,mnist,10,25088,314,25088,33773,[8],[0.99999996],22.595441855502912,[8],[1.],22.59544,338,10069,25088
CNN,mnist,10,25088,315,25088,26705,[1],[0.99999883],14.679606657874233,[1],[0.9999939],14.67961,225,2028,25088
CNN,mnist,10,25088,316,25088,28209,[7],[0.99999376],15.94699434712751,[7],[0.99999416],15.946989,297,3532,25088
CNN,mnist,10,25088,317,25088,35464,[8],[0.99869214],12.7520068057814,[8],[0.99990857],12.750792,338,55796,25088
CNN,mnist,10,25088,318,25088,32937,[4],[0.99990266],15.825498647497145,[4],[0.99998033],15.82542,338,9233,25088
CNN,mnist,10,25088,319,25088,29745,[7],[0.99996012],15.968418899291319,[7],[0.99999535],15.968375,266,6733,25088
CNN,mnist,10,25088,320,25088,29865,[0],[0.99988082],17.075480442394397,[0],[0.99998903],17.075365,399,6161,25088
CNN,mnist,10,25088,321,25088,27746,[6],[0.99998486],16.685600158821977,[6],[0.9999975],16.685587,225,3274,25088
CNN,mnist,10,25088,322,25088,26059,[1],[0.99441595],12.933368410816046,[1],[0.99995005],12.927816,225,1154,25088
CNN,mnist,10,25088,323,25088,29643,[8],[1.],21.63859749050164,[8],[0.9999999],21.638597,598,5919,25088
CNN,mnist,10,25088,324,25088,26966,[4],[0.99999938],20.354824685691902,[4],[1.],20.354828,338,2486,25088
CNN,mnist,10,25088,325,25088,27259,[9],[0.99999866],17.716603666928105,[9],[0.9999994],17.716604,266,2787,25088
CNN,mnist,10,25088,326,25088,28042,[0],[0.99991153],17.811314364384174,[0],[0.9999994],17.811222,327,3365,25088
CNN,mnist,10,25088,327,25088,27100,[9],[0.99999258],14.832816871298302,[9],[0.9999324],14.832881,327,2423,25088
CNN,mnist,10,25088,328,25088,37746,[8],[0.99908186],11.79462927127894,[8],[0.99987507],11.7938385,399,15514,25088
CNN,mnist,10,25088,329,25088,31992,[9],[0.99985526],15.1847207811413,[9],[0.9996488],15.184923,338,8980,25088
CNN,mnist,10,25088,330,25088,27245,[7],[0.99999971],19.0897295986537,[7],[0.9999989],19.089733,399,2765,25088
CNN,mnist,10,25088,331,25088,29840,[0],[0.99999211],15.180398244474096,[0],[0.99996316],15.180423,338,6136,25088
CNN,mnist,10,25088,332,25088,31612,[5],[0.99999486],17.668055909550425,[5],[0.9999354],17.66811,399,5848,25088
CNN,mnist,10,25088,333,25088,32303,[1],[0.99994768],14.054730280582637,[1],[0.99985516],14.054824,225,8599,25088
CNN,mnist,10,25088,334,25088,29703,[7],[0.99998124],14.712768242499315,[7],[0.9999758],14.712771,338,5999,25088
CNN,mnist,10,25088,335,25088,28202,[7],[0.99999976],19.212219480256817,[7],[0.9999999],19.212217,225,3525,25088
CNN,mnist,10,25088,336,25088,28595,[7],[0.99998075],15.232248483020987,[7],[0.9999627],15.232267,225,4891,25088
CNN,mnist,10,25088,337,25088,27464,[7],[0.99999714],17.92117213798789,[7],[0.99999964],17.92116,266,2787,25088
CNN,mnist,10,25088,338,25088,27640,[4],[0.99999599],20.814777565591886,[4],[1.],20.814766,297,3467,25088
CNN,mnist,10,25088,339,25088,33853,[8],[0.99999608],16.500305284286856,[8],[0.9999943],16.5003,225,10841,25088
CNN,mnist,10,25088,340,25088,28341,[7],[0.99996588],14.130412840071077,[7],[0.99994826],14.130423,225,4176,25088
CNN,mnist,10,25088,341,25088,28004,[1],[0.99999016],14.436896631659533,[1],[0.9999943],14.436896,225,3532,25088
CNN,mnist,10,25088,342,25088,32401,[3],[0.99999975],17.06804682179233,[3],[0.99999845],17.068043,399,8697,25088
CNN,mnist,10,25088,343,25088,30119,[6],[0.99995172],17.095991736157558,[6],[0.9999875],17.095959,225,6415,25088
CNN,mnist,10,25088,344,25088,28027,[6],[0.99999143],16.990807515814232,[6],[0.9999988],16.9908,338,3160,25088
CNN,mnist,10,25088,345,25088,30646,[5],[0.9995423],13.533037229315255,[5],[0.99986875],13.532707,266,6942,25088
CNN,mnist,10,25088,346,25088,25775,[4],[0.99999994],21.382661876796135,[4],[1.],21.38266,266,870,25088
CNN,mnist,10,25088,347,25088,26910,[5],[1.],24.33720398014313,[5],[1.],24.3372,350,2438,25088
CNN,mnist,10,25088,348,25088,26719,[9],[0.99999991],19.505981534108535,[9],[0.99999976],19.505985,338,2042,25088
CNN,mnist,10,25088,349,25088,28969,[8],[1.],21.12928963079288,[8],[1.],21.129288,225,4497,25088
CNN,mnist,10,25088,350,25088,34919,[4],[0.99988374],15.820041571585673,[4],[0.9999708],15.819944,338,11907,25088
CNN,mnist,10,25088,351,25088,29349,[4],[0.99999986],18.55917944657885,[4],[1.],18.559181,327,5645,25088
CNN,mnist,10,25088,352,25088,54717,[6],[0.82963567],6.027933210933899,[8],[0.98803616],10.516576,266,45394,25088
CNN,mnist,10,25088,353,25088,31067,[4],[0.99997913],14.442716488615412,[4],[0.9999927],14.442707,266,8055,25088
CNN,mnist,10,25088,354,25088,34237,[9],[0.99968928],15.207145558810337,[9],[0.99990046],15.206925,297,11225,25088
CNN,mnist,10,25088,355,25088,26763,[7],[1.],25.964878085409865,[7],[1.],25.964878,266,2291,25088
CNN,mnist,10,25088,356,25088,27191,[3],[0.99987962],14.000709760317847,[3],[0.9998528],14.000738,350,2514,25088
CNN,mnist,10,25088,357,25088,27107,[1],[0.99976626],14.525974393862466,[1],[0.99998796],14.525756,168,2635,25088
CNN,mnist,10,25088,358,25088,28193,[0],[0.99999999],20.53372955974464,[0],[1.],20.533722,354,3721,25088
CNN,mnist,10,25088,359,25088,28810,[3],[0.99999881],20.400525330196675,[3],[1.],20.400518,338,4330,25088
CNN,mnist,10,25088,360,25088,27669,[9],[0.99999984],20.87985626894108,[9],[1.],20.879858,338,3197,25088
CNN,mnist,10,25088,361,25088,37676,[3],[0.99859035],12.42290799081944,[3],[0.998396],12.4231,297,17259,25088
CNN,mnist,10,25088,362,25088,27670,[5],[0.99999999],18.936365138995942,[5],[0.9999993],18.936361,507,3610,25088
CNN,mnist,10,25088,363,25088,29014,[3],[0.99999972],18.98417691792158,[3],[1.],18.984175,368,5310,25088
CNN,mnist,10,25088,364,25088,30118,[2],[0.99999789],18.64830990671,[2],[0.99999976],18.648304,399,6231,25088
CNN,mnist,10,25088,365,25088,28680,[9],[0.99999475],18.291112429008653,[9],[0.9999994],18.291111,327,4976,25088
CNN,mnist,10,25088,366,25088,31945,[9],[0.99993261],15.629587811963923,[9],[0.9999882],15.629528,225,8933,25088
CNN,mnist,10,25088,367,25088,32326,[8],[0.99999997],21.785484344172872,[8],[1.],21.785484,338,8455,25088
CNN,mnist,10,25088,368,25088,30086,[7],[0.99998972],14.239435936025892,[7],[0.99998224],14.239438,218,6382,25088
CNN,mnist,10,25088,369,25088,31455,[1],[0.99999968],17.02498658354771,[1],[0.9999999],17.024994,225,7751,25088
CNN,mnist,10,25088,370,25088,25794,[5],[0.99995353],18.380127649031262,[5],[0.9999987],18.380077,266,889,25088
CNN,mnist,10,25088,371,25088,29231,[4],[1.],24.475318909262796,[4],[1.],24.475323,297,4759,25088
CNN,mnist,10,25088,372,25088,32002,[2],[0.99996411],15.576562535483633,[2],[0.99999785],15.576525,338,8290,25088
CNN,mnist,10,25088,373,25088,37910,[9],[0.9982357],11.279080994873006,[9],[0.99974436],11.277571,338,14898,25088
CNN,mnist,10,25088,374,25088,27844,[2],[0.99999821],25.43858898183548,[2],[1.],25.438599,597,3352,25088
CNN,mnist,10,25088,375,25088,28242,[1],[0.99999831],16.07548882622327,[1],[0.9999995],16.075485,180,3770,25088
CNN,mnist,10,25088,376,25088,27981,[3],[0.99999976],21.669056173839767,[3],[1.],21.66905,507,2522,25088
CNN,mnist,10,25088,377,25088,34335,[4],[0.99948504],11.667531121655456,[4],[0.98925483],11.677816,266,12361,25088
CNN,mnist,10,25088,378,25088,27695,[2],[0.9999999],19.67558870903226,[2],[0.9999999],19.67559,338,3215,25088
CNN,mnist,10,25088,379,25088,26188,[1],[0.99903799],13.426758028666871,[1],[0.9999943],13.425804,225,1374,25088
CNN,mnist,10,25088,380,25088,32630,[1],[0.9997886],11.332804382520433,[1],[0.9999093],11.332686,198,9618,25088
CNN,mnist,10,25088,381,25088,33362,[8],[0.99999508],17.285437730863904,[8],[0.9999976],17.285429,399,9658,25088
CNN,mnist,10,25088,382,25088,28536,[8],[0.99999984],21.518882914678024,[8],[0.9999999],21.518875,399,4064,25088
CNN,mnist,10,25088,383,25088,28057,[0],[0.99997328],16.12890626364285,[0],[0.9999976],16.12888,266,3585,25088
CNN,mnist,10,25088,384,25088,31588,[6],[0.99999985],17.9459744997,[6],[0.99999976],17.945969,446,7872,25088
CNN,mnist,10,25088,385,25088,28366,[4],[1.],23.237213135715233,[4],[1.],23.237207,338,3874,25088
CNN,mnist,10,25088,386,25088,26183,[1],[0.99974498],11.540226406381848,[1],[0.9999461],11.540026,198,1506,25088
CNN,mnist,10,25088,387,25088,27889,[0],[0.99997442],15.794906445954044,[0],[0.9999962],15.794886,225,3417,25088
CNN,mnist,10,25088,388,25088,28232,[0],[0.99999985],18.086624296137728,[0],[0.99999964],18.086624,266,3760,25088
CNN,mnist,10,25088,389,25088,28740,[0],[0.99985916],14.919480981800202,[0],[0.99999],14.919353,266,4268,25088
CNN,mnist,10,25088,390,25088,28308,[1],[0.99997432],16.082913329259327,[1],[0.99999976],16.082886,225,3836,25088
CNN,mnist,10,25088,391,25088,29737,[1],[0.99998684],13.72663669744333,[1],[0.9999871],13.726642,198,6033,25088
CNN,mnist,10,25088,392,25088,28264,[7],[0.99994686],14.344616628383614,[7],[0.99997747],14.344581,225,4099,25088
CNN,mnist,10,25088,393,25088,29349,[8],[1.],26.31077957340445,[8],[1.],26.310783,338,5645,25088
CNN,mnist,10,25088,394,25088,32707,[3],[0.99998491],15.654150791445874,[3],[0.9999919],15.654146,399,9695,25088
CNN,mnist,10,25088,395,25088,45064,[7],[0.82266341],7.195383612589786,[7],[0.8310127],7.185285,266,26983,25088
CNN,mnist,10,25088,396,25088,29578,[4],[0.99928838],15.11318249553673,[4],[0.99992645],15.112544,338,5874,25088
CNN,mnist,10,25088,397,25088,28042,[7],[0.99999989],18.79858409705151,[7],[0.9999999],18.798582,225,3365,25088
CNN,mnist,10,25088,398,25088,27848,[5],[0.99993763],13.739776044471762,[5],[0.99941313],13.740301,266,3376,25088
CNN,mnist,10,25088,399,25088,37468,[4],[0.99732609],11.67823653153591,[4],[0.9941981],11.681376,338,14456,25088
CNN,mnist,10,25088,400,25088,30710,[6],[0.99997328],16.486518879384114,[6],[0.999998],16.486488,338,6839,25088
CNN,mnist,10,25088,401,25088,30831,[4],[0.9999993],19.48654625950318,[4],[0.99999845],19.486547,266,7127,25088
CNN,mnist,10,25088,402,25088,26834,[9],[0.99999991],17.188753218241384,[9],[0.9999989],17.188765,297,2157,25088
CNN,mnist,10,25088,403,25088,34798,[6],[0.99274764],11.391090736636306,[6],[0.9824823],11.401478,338,12824,25088
CNN,mnist,10,25088,404,25088,28039,[3],[0.99997485],16.982845660010152,[3],[0.999998],16.982819,338,3567,25088
CNN,mnist,10,25088,405,25088,28034,[1],[0.9999775],14.602757068307845,[1],[0.999997],14.602734,188,3562,25088
CNN,mnist,10,25088,406,25088,28423,[5],[0.99999988],20.03057110299145,[5],[1.],20.030571,338,3540,25088
CNN,mnist,10,25088,407,25088,31554,[7],[0.99851407],11.05964685992099,[7],[0.99201524],11.066172,338,7850,25088
CNN,mnist,10,25088,408,25088,28477,[4],[0.99999995],22.32846646647073,[4],[1.],22.328465,327,4773,25088
CNN,mnist,10,25088,409,25088,26142,[1],[0.99998978],14.832435333632674,[1],[0.99999356],14.832436,225,1237,25088
CNN,mnist,10,25088,410,25088,32511,[8],[0.99999973],21.185020718608477,[8],[1.],21.185017,411,8807,25088
CNN,mnist,10,25088,411,25088,29942,[4],[0.99999998],29.929359458201326,[4],[1.],29.929377,490,6238,25088
CNN,mnist,10,25088,412,25088,28738,[7],[0.9997144],15.633123885098394,[7],[0.9999912],15.63285,266,4266,25088
CNN,mnist,10,25088,413,25088,30663,[5],[0.99997606],14.980805492982,[5],[0.9995952],14.981181,436,7578,25088
CNN,mnist,10,25088,414,25088,29532,[2],[0.99961468],14.838070981967205,[2],[0.99999285],14.837696,338,5433,25088
CNN,mnist,10,25088,415,25088,27593,[8],[1.],22.064018251362718,[8],[1.],22.064018,218,3121,25088
CNN,mnist,10,25088,416,25088,28741,[6],[0.99999053],15.384100846402514,[6],[0.99999905],15.384091,338,5037,25088
CNN,mnist,10,25088,417,25088,27800,[4],[0.99999931],26.609060978646575,[4],[1.],26.609062,286,4096,25088
CNN,mnist,10,25088,418,25088,30200,[4],[0.9999985],17.15812070589436,[4],[0.9999995],17.158115,338,6496,25088
CNN,mnist,10,25088,419,25088,34830,[8],[0.99999963],16.38960684499762,[8],[0.99999666],16.389614,338,11126,25088
CNN,mnist,10,25088,420,25088,27518,[5],[0.99999991],20.138733001220626,[5],[1.],20.138721,266,3046,25088
CNN,mnist,10,25088,421,25088,40758,[5],[0.90593799],10.231617903556893,[5],[0.83709836],10.310647,399,26160,25088
CNN,mnist,10,25088,422,25088,38653,[7],[0.92572778],12.527608787729045,[7],[0.9214751],12.532211,338,18236,25088
CNN,mnist,10,25088,423,25088,30978,[9],[0.9999588],13.646641928428293,[9],[0.99985397],13.646746,225,7966,25088
CNN,mnist,10,25088,424,25088,26674,[8],[1.],22.655342106440145,[8],[1.],22.655344,271,1769,25088
CNN,mnist,10,25088,425,25088,27273,[7],[0.99987042],13.317251092429942,[7],[0.9997056],13.317414,338,2801,25088
CNN,mnist,10,25088,426,25088,27965,[1],[0.99999772],13.894812958885138,[1],[0.99997807],13.894837,198,3288,25088
CNN,mnist,10,25088,427,25088,44508,[2],[0.95739602],8.820361202667929,[2],[0.9539137],8.824005,399,24083,25088
CNN,mnist,10,25088,428,25088,33737,[4],[0.99999987],19.550682196014098,[4],[0.9999995],19.550678,446,10725,25088
CNN,mnist,10,25088,429,25088,29607,[7],[0.99972677],17.458056012088438,[7],[0.99999964],17.457779,266,5135,25088
CNN,mnist,10,25088,430,25088,29045,[7],[0.99946362],12.515251713610064,[7],[0.99979013],12.514925,198,4573,25088
CNN,mnist,10,25088,431,25088,32861,[1],[0.99999118],15.232732053607819,[1],[0.999987],15.2327385,225,9157,25088
CNN,mnist,10,25088,432,25088,28712,[4],[0.99999991],21.054065794262435,[4],[1.],21.054066,266,5008,25088
CNN,mnist,10,25088,433,25088,31342,[6],[0.999996],19.310770222810998,[6],[0.9999999],19.310766,399,7630,25088
CNN,mnist,10,25088,434,25088,27868,[6],[0.99998463],14.156993978108483,[6],[0.99999654],14.156977,297,3564,25088
CNN,mnist,10,25088,435,25088,29360,[2],[0.9980816],12.253497617750739,[2],[0.9987214],12.25285,350,6348,25088
CNN,mnist,10,25088,436,25088,28047,[9],[0.99999564],16.503553931990286,[9],[0.9999919],16.503557,297,4343,25088
CNN,mnist,10,25088,437,25088,28870,[4],[0.99999914],19.2955140164226,[4],[1.],19.295506,266,4398,25088
CNN,mnist,10,25088,438,25088,26372,[9],[0.99999993],20.12890632286308,[9],[0.99999917],20.128906,338,1538,25088
CNN,mnist,10,25088,439,25088,27983,[3],[0.99999984],17.985801855669727,[3],[0.9999995],17.985798,446,3366,25088
CNN,mnist,10,25088,440,25088,47243,[6],[0.82669607],9.376298006958708,[6],[0.83941495],9.361028,266,32665,25088
CNN,mnist,10,25088,441,25088,30358,[1],[0.99997503],14.62073820552852,[1],[0.9999832],14.620732,225,6654,25088
CNN,mnist,10,25088,442,25088,39285,[3],[0.98767609],8.873420564152521,[3],[0.9877479],8.873347,218,21204,25088
CNN,mnist,10,25088,443,25088,31433,[9],[0.99984461],14.216298059235108,[9],[0.9998305],14.216319,338,7664,25088
CNN,mnist,10,25088,444,25088,33602,[4],[0.9999556],12.29753929221587,[4],[0.9995353],12.297958,266,10590,25088
CNN,mnist,10,25088,445,25088,26555,[1],[0.99999918],15.583737244032648,[1],[0.99999845],15.58374,198,1878,25088
CNN,mnist,10,25088,446,25088,27571,[9],[0.99986173],16.263537401576837,[9],[0.9999931],16.263412,297,3099,25088
CNN,mnist,10,25088,447,25088,33103,[7],[0.9923776],9.550677573883325,[7],[0.9925101],9.55054,225,10091,25088
CNN,mnist,10,25088,448,25088,31336,[6],[0.99999118],12.003251310436212,[6],[0.99604344],12.007207,338,7624,25088
CNN,mnist,10,25088,449,25088,30961,[0],[0.99850726],11.63161699050167,[0],[0.9995573],11.630564,338,7257,25088
CNN,mnist,10,25088,450,25088,32554,[2],[0.99999897],16.71931560582661,[2],[0.9999987],16.71932,338,8850,25088
