,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
159,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,159,4096,3346916,[28705],[0.38853571],15.687644476480912,[28705],[0.32696944],15.860168,1152000,3504065,4096
160,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,160,4096,4984136,[28740],[0.48933719],17.10843936760127,[28740],[0.46705678],17.155046,512106,4984136,4096
161,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,161,4096,7689053,[349],[0.32733159],17.037941326785113,[349],[0.32761413],17.03707,1728068,6099767,4096
162,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,162,4096,4265212,[1200],[0.52802601],16.431316232661718,[1200],[0.49374378],16.498447,1152000,3545568,4096
163,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,163,4096,5279493,[17822],[0.4256827],15.429766562915052,[17822],[0.45481467],15.36357,1152018,5113266,4096
164,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,164,4096,6632409,[272],[0.81840765],16.83513745567686,[272],[0.7855943],16.876059,1152000,6216444,4096
165,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,165,4096,8066205,[643],[0.78806045],15.371601426936742,[643],[0.7708197],15.3937235,1152000,5654231,4096
166,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,166,4096,5031618,[1200],[0.68330335],15.991762078611448,[1200],[0.6815694],15.994302,768030,4999745,4096
167,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,167,4096,4840946,[13936],[0.92942092],16.9704408625524,[13936],[0.94392973],16.954948,768024,5158882,4096
168,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,168,4096,5454287,[302],[0.7083847],17.010619566010437,[302],[0.7319298],16.977922,1728000,4017139,4096
169,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,169,4096,4905493,[486],[0.92122948],18.549438074248684,[486],[0.9600596],18.508152,1152000,4859390,4096
170,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,170,4096,5146594,[393],[0.98809223],17.77596009614467,[393],[0.99459946],17.769396,768159,4874261,4096
171,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,171,4096,4030094,[753],[0.99780849],21.281458367242234,[753],[0.9981546],21.281113,512020,4027382,4096
172,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,172,4096,6119353,[2445],[0.41978337],16.337749724090163,[2445],[0.40793318],16.36639,1152000,6087628,4096
173,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,173,4096,3359412,[325],[0.97816435],19.101171512713446,[325],[0.98921037],19.08994,1152018,3427638,4096
174,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,174,4096,3398638,[5162],[0.99824946],21.936507398702208,[5162],[0.9994967],21.935259,1152000,2643664,4096
175,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,175,4096,5401373,[13],[0.9728624],17.41514690679295,[13],[0.98829764],17.39941,1152000,6206566,4096
176,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,176,4096,5314312,[464],[0.75840236],16.992113579839025,[464],[0.74854696],17.005194,1152000,5260874,4096
177,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,177,4096,4506413,[349],[0.42055196],15.753543041748808,[349],[0.40759602],15.784839,1152000,4788572,4096
178,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,178,4096,2406411,[601],[0.99852869],21.28684226661121,[601],[0.9996644],21.285702,768000,2337466,4096
179,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,179,4096,3548674,[272],[0.69492721],14.563369104568608,[272],[0.6868563],14.575048,1152000,2838516,4096
180,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,180,4096,8775017,[272],[0.59372593],14.2693328416175,[272],[0.53243726],14.378286,768000,9499266,4096
181,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,181,4096,3350054,[304],[0.80099088],17.042790426267743,[304],[0.77316374],17.078146,768030,3144988,4096
182,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,182,4096,6339578,[327],[0.27255315],14.053219436283936,[327],[0.3004096],13.955906,768042,6303048,4096
183,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,183,4096,2647406,[28705],[0.875845],17.850797344474,[28705],[0.85851145],17.870787,1152000,2337850,4096
184,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,184,4096,6921347,[590],[0.42662037],16.18321677741909,[590],[0.4403984],16.151428,512040,6920365,4096
185,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,185,4096,4710062,[2364],[0.47234827],14.51756152478715,[2364],[0.3685117],14.765805,512020,4709080,4096
186,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,186,4096,6926806,[2395],[0.94973703],16.41160127130171,[2395],[0.94062644],16.421242,512008,6924786,4096
187,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,187,4096,6364053,[7663],[0.022649],14.695764359245782,[365],[0.6555688],14.878325,768012,7490318,4096
188,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,188,4096,4705162,[302],[0.76659776],15.273568349118785,[302],[0.76982427],15.26937,1152000,4682501,4096
189,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,189,4096,6066258,[11033],[0.78145135],16.044423424751667,[11033],[0.82280207],15.992862,512167,6065276,4096
190,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,190,4096,4303854,[842],[0.51150933],15.719359677473651,[842],[0.44095543],15.867781,768000,4286336,4096
191,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,191,4096,6772881,[304],[0.46698203],17.576703449996167,[304],[0.32079792],17.952187,768000,6678607,4096
192,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,192,4096,2886845,[28705],[0.99730277],19.226989815684323,[28705],[0.99782133],19.22647,1152000,2472766,4096
193,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,193,4096,3374389,[13784],[0.99739849],24.77727454628069,[13784],[0.999366],24.775301,768000,3313369,4096
194,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,194,4096,3525535,[9435],[0.36004352],19.241981725023297,[9435],[0.3637743],19.231672,768000,3000923,4096
195,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,195,4096,4807334,[298],[0.46494914],14.70782668743007,[298],[0.42686337],14.793289,768057,4806352,4096
196,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,196,4096,6297464,[286],[0.99977427],21.97960731490261,[286],[0.9997414],21.979643,768012,6271708,4096
197,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,197,4096,4705108,[272],[0.74148834],15.318144530996351,[272],[0.8626466],15.166796,1152000,4370626,4096
198,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,198,4096,4795750,[313],[0.99698976],21.884717206612038,[313],[0.99918336],21.882519,512020,4792577,4096
199,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,199,4096,3580104,[3841],[0.75615329],16.245575615208736,[3841],[0.6820234],16.348757,1152000,3247525,4096
200,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,200,4096,3401079,[1803],[0.95760393],21.26548517897573,[1803],[0.9742973],21.248203,1152000,3357074,4096
201,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,201,4096,4544037,[3579],[0.13509874],14.1798823820879,[3579],[0.12145193],14.286367,768024,3846828,4096
202,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,202,4096,5590363,[400],[0.40613025],14.861404689351259,[400],[0.51956475],14.615089,1152000,5291010,4096
203,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,203,4096,3860239,[842],[0.17399244],16.60042228107094,[842],[0.25782585],16.207153,512008,3860239,4096
204,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,204,4096,5371490,[8919],[0.50498486],15.575642838532259,[8919],[0.5169836],15.5521555,768274,5213488,4096
205,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,205,4096,7337161,[315],[0.38050176],13.620130277377484,[315],[0.4210668],13.518831,768000,7332760,4096
206,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,206,4096,5727426,[2692],[0.97357518],17.803355314827193,[2692],[0.9785967],17.798208,768012,5273979,4096
207,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,207,4096,5149375,[327],[0.98582723],18.26222566708679,[327],[0.99562186],18.252338,1152045,4990056,4096
208,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,208,4096,10057288,[4868],[0.82667198],15.186790092159619,[4868],[0.8457572],15.163968,1152018,7167898,4096
209,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,209,4096,8487438,[9349],[0.71310614],14.96459556813361,[9349],[0.7567071],14.905246,1728000,8043841,4096
210,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,210,4096,3780477,[264],[0.13295483],14.078075266361786,[264],[0.12029874],14.178112,512060,3780477,4096
211,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,211,4096,4205656,[13],[0.88811192],16.488118562533202,[13],[0.93622136],16.435366,1152000,4133638,4096
212,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,212,4096,7272666,[486],[0.9234218],18.349967165396162,[486],[0.9008332],18.374737,512020,7270646,4096
213,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,213,4096,2674997,[28770],[0.60731919],20.09403387874518,[28770],[0.58801425],20.126337,512008,2674015,4096
214,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,214,4096,3939281,[10318],[0.38365413],16.15120537246563,[10318],[0.44674075],15.998971,1152000,3522940,4096
215,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,215,4096,2889268,[11597],[0.37304154],17.943308455420482,[11597],[0.3474248],18.014458,768000,2062965,4096
216,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,216,4096,3735628,[286],[0.99951705],21.36817982987023,[286],[0.999858],21.367838,768012,3654511,4096
217,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,217,4096,4650014,[356],[0.28146033],17.179501195395137,[356],[0.28866988],17.154205,768057,4414827,4096
218,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,218,4096,2500123,[403],[0.23404752],15.727032353258718,[403],[0.22089282],15.784881,1152000,1853606,4096
219,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,219,4096,4261938,[4709],[0.96752385],16.91021628863533,[4709],[0.9739623],16.903584,768000,4258178,4096
220,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,220,4096,5534534,[582],[0.68946482],16.997783742691173,[582],[0.9061802],16.724464,1152000,5879175,4096
221,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,221,4096,8136758,[1830],[0.914418],15.712619260653998,[1830],[0.91022056],15.717218,512106,8134738,4096
222,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,222,4096,6535723,[25534],[0.45921991],15.46686284811428,[25534],[0.44220912],15.504605,1728000,6264826,4096
223,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,223,4096,3270500,[24616],[0.3417799],14.667733149642862,[24616],[0.3272615],14.711138,768012,2990222,4096
224,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,224,4096,4112825,[282],[0.99871147],20.158889758959454,[282],[0.999845],20.157747,768012,4020275,4096
225,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,225,4096,3851063,[27702],[0.89511604],18.232507925032255,[27702],[0.83562243],18.301283,1152000,3436874,4096
226,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,226,4096,6806713,[1753],[0.51327836],16.40471657693561,[1753],[0.55624884],16.324322,768030,6545377,4096
227,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,227,4096,4655247,[1200],[0.92021423],16.73011762335009,[1200],[0.8280977],16.835592,768024,4387162,4096
228,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,228,4096,6238394,[395],[0.94371883],17.274014350479607,[395],[0.960076],17.25683,512028,6236374,4096
229,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,229,4096,5768936,[3388],[0.13987781],13.444659547123749,[3388],[0.11446411],13.645166,1152000,5269824,4096
230,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,230,4096,4258861,[6249],[0.27576895],14.955447291113417,[6249],[0.30936256],14.840496,768012,4188434,4096
231,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,231,4096,4800728,[345],[0.58735645],16.415739857592946,[345],[0.5790723],16.429943,768000,4706523,4096
232,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,232,4096,4402086,[2740],[0.60640295],15.962468918354665,[2740],[0.61286443],15.951867,1152018,4094353,4096
233,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,233,4096,6314211,[2081],[0.72142725],17.892949062388606,[2081],[0.7688179],17.829329,1152000,5891018,4096
234,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,234,4096,4335986,[2966],[0.46813924],13.44769781297857,[2966],[0.42133552],13.553031,768000,4636739,4096
235,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,235,4096,6090289,[801],[0.56190418],17.6358798067268,[801],[0.5748436],17.613108,768024,6047648,4096
236,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,236,4096,6365151,[11204],[0.25898673],15.41688687275094,[2819],[0.26734278],15.730159,1152018,6054093,4096
237,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,237,4096,2873337,[3246],[0.38649028],14.47305513148536,[3246],[0.34583247],14.584207,1152000,2235909,4096
238,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,238,4096,6027393,[19548],[0.6384834],14.969848337990166,[19548],[0.6427344],14.963214,1152000,5603005,4096
239,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,239,4096,4513515,[553],[0.15315767],13.884426026716055,[553],[0.15953924],13.843604,512008,4513515,4096
240,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,240,4096,3181669,[304],[0.61978353],16.71327499192218,[304],[0.6783039],16.623049,768012,3201990,4096
241,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,241,4096,7355889,[1267],[0.94133793],18.644975328142273,[1267],[0.89257735],18.69817,1152000,7063635,4096
242,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,242,4096,3485691,[7243],[0.57842093],21.262697721381535,[7243],[0.58038396],21.259314,768012,3474376,4096
243,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,243,4096,3666442,[1200],[0.5157196],17.19218130897166,[1200],[0.5233751],17.177446,512020,3666442,4096
244,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,244,4096,3959751,[4398],[0.96832146],18.101323014715128,[4398],[0.9840873],18.08517,768012,3932316,4096
245,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,245,4096,6227582,[842],[0.39426572],16.16525394810923,[842],[0.40688813],16.133745,768057,6116612,4096
246,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,246,4096,2414936,[28705],[0.81522335],16.94822015073194,[28705],[0.852569],16.90343,768000,2438576,4096
247,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,247,4096,2983192,[361],[0.99812276],21.35336521392818,[361],[0.9988913],21.352592,1152000,2485961,4096
248,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,248,4096,3933765,[28705],[0.99808752],19.527900032563895,[28705],[0.9958513],19.530148,512008,3930592,4096
249,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,249,4096,4359654,[272],[0.54646056],18.026717462580034,[272],[0.54861027],18.022793,1152000,3102046,4096
250,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,250,4096,8028641,[924],[0.47101479],14.25915430808737,[924],[0.45036352],14.30399,1152018,6902731,4096
251,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,251,4096,3225824,[842],[0.76504655],17.621391443572413,[842],[0.8064135],17.568737,768012,2858871,4096
252,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,252,4096,3885753,[304],[0.00114509],18.456758968261934,[713],[0.917323],18.726484,1152000,3620957,4096
253,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,253,4096,3842319,[28733],[0.98489332],17.127520911074022,[28733],[0.9915768],17.12076,768000,3638083,4096
254,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,254,4096,2540027,[13],[0.95436771],16.285548248399493,[13],[0.987152],16.251774,1152000,2691266,4096
255,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,255,4096,5501623,[11294],[0.35128938],14.366745446173997,[11294],[0.35511994],14.355898,1152000,5500441,4096
256,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,256,4096,2628108,[1200],[0.84621679],15.83601465880807,[1200],[0.8965531],15.778227,1152000,2432894,4096
257,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,257,4096,7597099,[659],[0.16226264],13.715507839785047,[659],[0.16746423],13.683954,768012,7020747,4096
258,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,258,4096,6590166,[28705],[0.76701889],13.508608180508022,[28705],[0.7397573],13.544797,768012,6428684,4096
259,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,259,4096,5684674,[319],[0.69571427],16.214151763091902,[319],[0.74820644],16.141413,768012,5314600,4096
260,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,260,4096,4200145,[2134],[0.24591049],13.97118710786252,[2134],[0.21846442],14.089535,1152000,3559765,4096
261,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,261,4096,7657966,[7724],[0.10177726],12.869676784068082,[7724],[0.07889619],13.124329,1152018,7165640,4096
262,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,262,4096,2221534,[1240],[0.99688535],21.69415955350427,[1240],[0.9995041],21.691536,1152000,2086443,4096
263,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,263,4096,3298008,[13],[0.81435765],16.50035952602311,[13],[0.88160074],16.421019,1152000,3237420,4096
264,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,264,4096,4568840,[11256],[0.29678301],15.422616862646029,[11256],[0.34055465],15.285046,1728000,3637053,4096
265,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,265,4096,3042260,[560],[0.18637169],15.509104271257932,[560],[0.17090654],15.595732,1152000,3007772,4096
266,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,266,4096,7872319,[821],[0.89601432],17.23501250634821,[821],[0.86227804],17.273392,512020,7871337,4096
267,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,267,4096,3816471,[2753],[0.15671146],16.46208502515692,[1200],[0.31019273],16.821394,768000,5100527,4096
268,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,268,4096,4283318,[272],[0.14862131],13.70549847190598,[272],[0.13156177],13.827421,1152000,3570808,4096
269,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,269,4096,6382247,[5160],[0.67849333],16.39270241148508,[5160],[0.64777976],16.43903,1152000,5985755,4096
270,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,270,4096,4285605,[13],[0.92641233],17.16385728046566,[13],[0.9874247],17.100077,1152018,3902508,4096
271,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,271,4096,3456905,[842],[0.61798248],16.079777303130577,[842],[0.72964454],15.91368,1152018,3151236,4096
272,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,272,4096,4368957,[302],[0.87031176],16.810544178231353,[302],[0.85859853],16.824099,1152018,3817948,4096
273,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,273,4096,4226389,[13],[0.92938002],16.845053814568505,[13],[0.98322695],16.788736,1152000,4223216,4096
274,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,274,4096,4180447,[1059],[0.28684782],15.875124303426471,[1059],[0.27834418],15.905217,1152000,3664212,4096
275,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,275,4096,2645768,[28781],[0.55937767],19.996690448940804,[28781],[0.50517726],20.098602,512000,2644786,4096
276,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,276,4096,6124048,[14789],[0.71239696],15.99578103534917,[14789],[0.68164986],16.039898,512036,6123066,4096
277,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,277,4096,4556400,[476],[0.92262022],15.983690060062651,[476],[0.8716287],16.040545,1152000,4216786,4096
278,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,278,4096,4597275,[18301],[0.70973287],14.661594112055985,[18301],[0.67511266],14.711605,512020,4596293,4096
279,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,279,4096,4335077,[14498],[0.77874335],19.75361760303506,[14498],[0.7818954],19.749582,768030,4276695,4096
280,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,280,4096,4999212,[1269],[0.10098065],13.702406614015237,[403],[0.5462419],14.589952,768189,4879879,4096
281,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,281,4096,6665079,[28742],[0.22745549],13.473575670050058,[403],[0.67158955],15.162217,768098,6526148,4096
282,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,282,4096,5036731,[9127],[0.89772284],16.991057353612582,[9127],[0.9085907],16.979023,1152018,3989179,4096
283,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,283,4096,7268658,[4160],[0.06237975],12.79802164872936,[4160],[0.04863099],13.047005,1152086,7972776,4096
284,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,284,4096,3913144,[302],[0.83871764],17.365216045656968,[302],[0.8865613],17.30974,1152018,3655841,4096
285,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,285,4096,3307143,[302],[0.98576335],19.14271115275303,[302],[0.99799216],19.130386,768000,3229029,4096
286,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,286,4096,1901520,[4737],[0.9889251],21.73435750596243,[4737],[0.98456776],21.738775,1152000,1771106,4096
287,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,287,4096,6451911,[272],[0.1262213],13.550562099520862,[272],[0.12932815],13.526249,768012,5147991,4096
288,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,288,4096,8148295,[750],[0.15158927],14.288588656819694,[750],[0.14083564],14.362171,512066,8148295,4096
289,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,289,4096,4391343,[713],[0.78947154],17.064665269961882,[713],[0.7932695],17.059866,1152018,3855730,4096
290,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,290,4096,4386897,[842],[0.6420316],15.803757331316174,[842],[0.61713415],15.843313,768060,4415362,4096
291,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,291,4096,5327710,[415],[0.23316132],16.62809519197661,[415],[0.2637262],16.504906,1152018,4802709,4096
292,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,292,4096,4306220,[11380],[0.61826948],13.659593296885072,[4582],[0.8110932],15.353728,1152000,4154503,4096
293,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,293,4096,3319904,[297],[0.97057673],21.9187808298032,[297],[0.9653194],21.924213,1152000,2756312,4096
294,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,294,4096,4479099,[378],[0.4700614],17.394927584108817,[378],[0.48319015],17.367378,1152018,4455907,4096
295,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,295,4096,5771135,[16067],[0.4606602],12.883032409814682,[16067],[0.5557005],12.695467,1152018,5359614,4096
296,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,296,4096,4581382,[1623],[0.99995654],23.824151587577845,[1623],[0.9999912],23.824116,1152018,4402999,4096
297,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,297,4096,4303458,[4951],[0.0373262],13.012251433933978,[4951],[0.08483602],12.191227,768054,4290966,4096
298,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,298,4096,4350383,[10004],[0.45717551],16.7244575222898,[10004],[0.4466764],16.74768,512008,4350383,4096
299,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,299,4096,3815865,[511],[0.76474325],18.519306129917595,[511],[0.76905483],18.51368,768030,3426350,4096
300,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,300,4096,4816222,[562],[0.26691653],15.352794100039853,[562],[0.2781934],15.311413,1728000,4055212,4096
301,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,301,4096,4532432,[298],[0.49879999],16.60518754351902,[298],[0.4695012],16.665728,1152045,4287400,4096
302,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,302,4096,4813346,[4352],[0.99900202],22.779383641828677,[4352],[0.9987186],22.77967,1152018,4120627,4096
303,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,303,4096,2606213,[28750],[0.53686123],18.516302752174298,[28750],[0.48807418],18.611582,768000,2256770,4096
304,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,304,4096,4584041,[28729],[0.98923087],19.0022826132288,[28729],[0.9973015],18.99416,512040,4581329,4096
305,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,305,4096,4671551,[586],[0.50666608],17.96512803398179,[586],[0.5524185],17.87867,512008,4671551,4096
306,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,306,4096,4497200,[654],[0.2346445],13.884754664529709,[460],[0.5426055],15.099299,768000,4486535,4096
307,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,307,4096,3724286,[302],[0.97971154],18.21561123693547,[302],[0.98499197],18.210232,1152000,3225894,4096
308,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,308,4096,5968876,[403],[0.60738748],16.06811500733007,[403],[0.6241781],16.040846,768012,6049512,4096
309,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,309,4096,3895593,[298],[0.61406553],14.692225347271387,[298],[0.6715737],14.602699,1152000,3759935,4096
310,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,310,4096,7126937,[21257],[0.52623041],14.548857407726627,[21257],[0.5275749],14.54631,512032,7126937,4096
311,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,311,4096,5267497,[2556],[0.74622321],16.132017316237143,[2556],[0.72524107],16.16054,768012,5366622,4096
312,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,312,4096,5253428,[6497],[0.15865655],14.976584001114231,[6497],[0.15382715],15.007496,512020,5253428,4096
313,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,313,4096,4656887,[464],[0.55487586],15.702717450877568,[464],[0.546567],15.717805,768012,4344532,4096
314,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,314,4096,5219850,[10739],[0.55664869],15.293485441274797,[10739],[0.5494791],15.306449,512008,5218868,4096
315,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,315,4096,3759028,[272],[0.54013945],19.93683361498783,[272],[0.5382813],19.940289,1152018,3455594,4096
316,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,316,4096,4794883,[28705],[0.23775542],16.453629347714266,[28705],[0.216973],16.545094,1152018,3256353,4096
317,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,317,4096,7217892,[2496],[0.17234415],12.972793815627526,[2496],[0.17152467],12.977562,768012,6965091,4096
318,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,318,4096,6788002,[654],[0.40858764],14.937391988353315,[654],[0.32496145],15.166388,768030,6497520,4096
