,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
190,gpt2,wikitext-512,50257,768,190,768,4189177,[423],[0.57596432],-33.799437130323234,[423],[0.6504333],-33.921036,3940475,2795078,768
191,gpt2,wikitext-512,50257,768,191,768,5094525,[1074],[0.94878736],-93.7063024114686,[1074],[0.933633],-93.69022,3861187,3930293,768
192,gpt2,wikitext-512,50257,768,192,768,5239282,[262],[0.28300554],-83.47741151357083,[262],[0.26672488],-83.418144,3897644,3774701,768
193,gpt2,wikitext-512,50257,768,193,768,4696263,[837],[0.08839214],-85.81021853544,[837],[0.08881321],-85.81498,3829723,3495058,768
194,gpt2,wikitext-512,50257,768,194,768,4519330,[4165],[0.1272912],-120.3325209335813,[4165],[0.09758939],-120.0668,3912037,3042218,768
195,gpt2,wikitext-512,50257,768,195,768,4646858,[13969],[0.15127021],-110.22827868041753,[13969],[0.11982473],-109.99524,3968768,4031529,768
196,gpt2,wikitext-512,50257,768,196,768,4255072,[8862],[0.50430133],52.56605103930039,[8862],[0.54993117],52.479424,3849257,2924128,768
197,gpt2,wikitext-512,50257,768,197,768,4281746,[2283],[0.54326015],-71.90231470922134,[2283],[0.54545766],-71.90635,3829623,2117897,768
198,gpt2,wikitext-512,50257,768,198,768,5534508,[5748],[0.76351287],-46.43690840425108,[5748],[0.91279185],-46.61549,3846086,4000925,768
199,gpt2,wikitext-512,50257,768,199,768,4735627,[1700],[0.91080114],-82.57960397707282,[1700],[0.9634451],-82.63581,3873299,2811876,768
200,gpt2,wikitext-512,50257,768,200,768,5577874,[614],[0.12021508],-61.359657525057834,[614],[0.10960944],-61.267307,3820271,5825642,768
201,gpt2,wikitext-512,50257,768,201,768,3989599,[1708],[0.68362501],-64.29358919900181,[1708],[0.8257341],-64.482445,3827930,2407286,768
202,gpt2,wikitext-512,50257,768,202,768,5214168,[547],[0.0823911],-133.9761037073785,[547],[0.07903608],-133.93452,3884774,3606906,768
203,gpt2,wikitext-512,50257,768,203,768,5125820,[11811],[0.25268583],-104.42810259243153,[11811],[0.27237457],-104.503136,3923407,3245140,768
204,gpt2,wikitext-512,50257,768,204,768,6016098,[1711],[0.33359477],-102.15112648486608,[1711],[0.37233135],-102.26099,3824462,4032321,768
205,gpt2,wikitext-512,50257,768,205,768,4250109,[981],[0.10060781],-124.28661971667513,[981],[0.10470291],-124.32653,3860341,2505398,768
206,gpt2,wikitext-512,50257,768,206,768,6425891,[7924],[0.2459603],-98.22700013002037,[7924],[0.2541005],-98.259544,4138271,2767801,768
207,gpt2,wikitext-512,50257,768,207,768,6439132,[257],[0.15623304],-71.57686678361436,[257],[0.17300175],-71.67882,4235943,4213019,768
208,gpt2,wikitext-512,50257,768,208,768,5542940,[286],[0.69849871],-78.81192390076893,[286],[0.7267996],-78.85164,3999241,4547379,768
209,gpt2,wikitext-512,50257,768,209,768,4465341,[1109],[0.1034854],-95.96829332166033,[1109],[0.11241906],-96.051094,3924296,2964921,768
210,gpt2,wikitext-512,50257,768,210,768,4310632,[1952],[0.54721008],-56.13560290162154,[1952],[0.54644257],-56.1342,3830931,3342970,768
211,gpt2,wikitext-512,50257,768,211,768,5481011,[3128],[0.30875254],-121.1599899089098,[3128],[0.35250568],-121.2925,3893099,3193865,768
212,gpt2,wikitext-512,50257,768,212,768,4287101,[326],[0.50080132],-41.1038490805791,[326],[0.46599188],-41.031796,3943714,3597844,768
213,gpt2,wikitext-512,50257,768,213,768,4642190,[428],[0.91080015],-78.72939078648534,[428],[0.93464124],-78.75521,3834460,3906754,768
214,gpt2,wikitext-512,50257,768,214,768,4246598,[515],[0.97368416],-48.3400766952367,[515],[0.9769258],-48.343403,3823719,3475338,768
215,gpt2,wikitext-512,50257,768,215,768,4153667,[1649],[0.18264723],-146.00568812861695,[1649],[0.23635648],-146.26346,3866303,3125650,768
216,gpt2,wikitext-512,50257,768,216,768,7537121,[22207],[0.12490825],-76.21016081002135,[22207],[0.14132924],-76.33367,3973941,3551948,768
217,gpt2,wikitext-512,50257,768,217,768,4636880,[352],[0.02585126],-137.25494360338607,[352],[0.02816335],-137.34062,3989634,3556015,768
218,gpt2,wikitext-512,50257,768,218,768,6293275,[565],[0.26854855],27.844794818560192,[565],[0.31288707],27.691988,3894881,5392304,768
219,gpt2,wikitext-512,50257,768,219,768,4692109,[262],[0.25770994],-82.34798262115812,[262],[0.28873417],-82.461655,3966850,3949673,768
220,gpt2,wikitext-512,50257,768,220,768,4686042,[7808],[0.04876016],-130.09103584409436,[7808],[0.03991967],-129.89098,3893741,2722909,768
221,gpt2,wikitext-512,50257,768,221,768,4891768,[7696],[0.09829637],-112.54369618586716,[7696],[0.08730703],-112.425125,3825403,3694610,768
222,gpt2,wikitext-512,50257,768,222,768,5301065,[284],[0.33075069],-80.20671997444047,[284],[0.31068128],-80.14413,3834818,3839184,768
223,gpt2,wikitext-512,50257,768,223,768,4612805,[2060],[0.1361852],-108.90115792100045,[2060],[0.11013931],-108.68886,4118752,4036126,768
224,gpt2,wikitext-512,50257,768,224,768,4846834,[764],[0.20653469],-99.54791149206262,[764],[0.20660853],-99.54827,3984577,3524614,768
225,gpt2,wikitext-512,50257,768,225,768,4680052,[17564],[0.30691261],-121.6228162489712,[17564],[0.3221543],-121.67128,3868239,3633991,768
226,gpt2,wikitext-512,50257,768,226,768,4267704,[6007],[0.10090943],-121.49121236157119,[6007],[0.08544546],-121.32485,3943407,3655713,768
227,gpt2,wikitext-512,50257,768,227,768,5259050,[287],[0.22715948],-97.23078767573719,[287],[0.26107478],-97.36995,4053171,4936880,768
228,gpt2,wikitext-512,50257,768,228,768,4209057,[837],[0.54293745],-37.56550836908739,[837],[0.60429066],-37.672565,3880100,3805288,768
229,gpt2,wikitext-512,50257,768,229,768,5062310,[973],[0.03366293],-138.0530237827243,[973],[0.02636562],-137.80865,3928344,3272239,768
230,gpt2,wikitext-512,50257,768,230,768,4494780,[679],[0.20178792],-118.77790280313643,[679],[0.19675523],-118.75266,4015866,3807282,768
231,gpt2,wikitext-512,50257,768,231,768,4945961,[587],[0.43587163],-108.46878684028367,[587],[0.5622806],-108.72345,3857541,3655642,768
232,gpt2,wikitext-512,50257,768,232,768,5508389,[1665],[0.26985959],-84.23451906402482,[1665],[0.23856875],-84.11128,3870281,4796775,768
233,gpt2,wikitext-512,50257,768,233,768,4503048,[4995],[0.02296973],-98.90095219838199,[4995],[0.02497385],-98.98461,3870889,2643991,768
234,gpt2,wikitext-512,50257,768,234,768,4012325,[546],[0.5925527],-90.37327571558863,[546],[0.5685964],-90.33201,3892658,3459282,768
235,gpt2,wikitext-512,50257,768,235,768,5891390,[1866],[0.38003593],-109.18416762517272,[1866],[0.41274518],-109.26676,3905995,3331791,768
236,gpt2,wikitext-512,50257,768,236,768,6921758,[15223],[0.06508161],-118.25915867004034,[15223],[0.06918255],-118.3203,3960465,3355685,768
237,gpt2,wikitext-512,50257,768,237,768,4344546,[262],[0.34090625],-84.9356320316039,[262],[0.24992709],-84.62519,3837832,3039229,768
238,gpt2,wikitext-512,50257,768,238,768,6767547,[12],[0.565807],14.525265105918383,[12],[0.70641476],14.303313,3826162,4431284,768
239,gpt2,wikitext-512,50257,768,239,768,6206234,[326],[0.47979857],-79.10553875854283,[326],[0.536104],-79.2165,3969276,4076114,768
240,gpt2,wikitext-512,50257,768,240,768,5202987,[837],[0.1678891],-63.10142025240529,[837],[0.15836875],-63.04302,3837708,4554430,768
241,gpt2,wikitext-512,50257,768,241,768,4316889,[318],[0.41404216],-84.69148524117111,[318],[0.4097864],-84.68115,3832938,3300722,768
242,gpt2,wikitext-512,50257,768,242,768,4327916,[355],[0.98804539],-221.78596225437096,[355],[0.9961414],-221.79414,3820464,3911619,768
243,gpt2,wikitext-512,50257,768,243,768,5929119,[7868],[0.02950688],-83.63670413393807,[7868],[0.03407151],-83.78055,3943840,3952248,768
244,gpt2,wikitext-512,50257,768,244,768,5587771,[13],[0.83481994],-32.77332582974978,[13],[0.8380205],-32.77716,3866204,3773970,768
245,gpt2,wikitext-512,50257,768,245,768,5007774,[837],[0.39033007],-78.8213223863165,[837],[0.46012253],-78.98581,3840507,3397698,768
246,gpt2,wikitext-512,50257,768,246,768,4150287,[1802],[0.04721577],-149.61555174937467,[720],[0.05252225],-149.63101,3858746,3421143,768
247,gpt2,wikitext-512,50257,768,247,768,4499737,[6280],[0.51610961],-66.214105582229,[6280],[0.55293214],-66.283,3822510,2893505,768
248,gpt2,wikitext-512,50257,768,248,768,5162500,[837],[0.86042792],7.759463916066763,[837],[0.8505042],7.7710648,3886163,5183208,768
249,gpt2,wikitext-512,50257,768,249,768,4811552,[286],[0.28906486],-103.18533317420325,[286],[0.3484822],-103.37229,3863510,3295443,768
250,gpt2,wikitext-512,50257,768,250,768,3835863,[198],[0.99866093],-235.9277982163692,[198],[0.99736804],-235.92648,3820310,2714806,768
251,gpt2,wikitext-512,50257,768,251,768,4288741,[109],[0.49032053],-78.00172054073339,[109],[0.48267925],-77.986015,3829509,2374856,768
252,gpt2,wikitext-512,50257,768,252,768,4055515,[3985],[0.80085575],-97.73716170675692,[3985],[0.8061502],-97.74375,3821554,2448419,768
253,gpt2,wikitext-512,50257,768,253,768,5161548,[262],[0.0404563],-99.6591890888685,[262],[0.04239681],-99.70605,4037181,4605543,768
254,gpt2,wikitext-512,50257,768,254,768,4929737,[40852],[0.13798723],-115.97222572271187,[40852],[0.18354586],-116.25752,3940393,2957435,768
255,gpt2,wikitext-512,50257,768,255,768,4144706,[546],[0.17806479],-131.76595405666015,[546],[0.16779436],-131.70654,3921552,3881579,768
256,gpt2,wikitext-512,50257,768,256,768,4843000,[262],[0.2212676],-73.79599222210484,[262],[0.18919827],-73.63942,3891963,3610451,768
257,gpt2,wikitext-512,50257,768,257,768,4312579,[284],[0.26323285],-123.60022025731502,[284],[0.28810653],-123.69051,3854227,2804067,768
258,gpt2,wikitext-512,50257,768,258,768,4260299,[764],[0.61821353],-69.08939876507316,[764],[0.66713184],-69.16553,3862175,3246833,768
259,gpt2,wikitext-512,50257,768,259,768,4740050,[22992],[0.71080829],-25.411201424772237,[22992],[0.7255943],-25.431787,3876868,3769997,768
260,gpt2,wikitext-512,50257,768,260,768,4740154,[262],[0.43046092],-93.00448285926392,[262],[0.33744204],-92.761024,3896049,2719216,768
261,gpt2,wikitext-512,50257,768,261,768,5245088,[286],[0.23688388],-83.56890900452827,[286],[0.2445466],-83.60075,4081798,4542045,768
262,gpt2,wikitext-512,50257,768,262,768,5140170,[37729],[0.79498039],-60.10272311701355,[37729],[0.85342866],-60.173664,3892734,3499637,768
263,gpt2,wikitext-512,50257,768,263,768,4885679,[85],[0.92172246],-194.16348399649434,[85],[0.9558177],-194.19983,3824633,3523396,768
264,gpt2,wikitext-512,50257,768,264,768,5088128,[796],[0.82886622],113.15549283347683,[796],[0.8865664],113.08817,4527529,3468268,768
265,gpt2,wikitext-512,50257,768,265,768,4438805,[262],[0.42105319],-57.31269630527317,[262],[0.40755695],-57.28013,3966152,3195609,768
266,gpt2,wikitext-512,50257,768,266,768,4047517,[642],[0.04832098],-140.5715205192639,[642],[0.05654924],-140.72878,3848323,3427689,768
267,gpt2,wikitext-512,50257,768,267,768,5086859,[550],[0.10633829],-115.58192927531573,[550],[0.06413472],-115.07628,3841789,3853296,768
268,gpt2,wikitext-512,50257,768,268,768,4184494,[508],[0.15768964],-118.16310453179557,[508],[0.18453786],-118.32031,3833252,2533709,768
269,gpt2,wikitext-512,50257,768,269,768,4685277,[13642],[0.16054292],-115.63937291692234,[13642],[0.16263232],-115.65231,3961726,3486829,768
270,gpt2,wikitext-512,50257,768,270,768,4276686,[1444],[0.11756605],-144.61385317533274,[1444],[0.10585161],-144.5089,3850720,3061028,768
271,gpt2,wikitext-512,50257,768,271,768,6143879,[56],[0.89469187],-28.97621417916358,[56],[0.8886814],-28.969471,3856117,4547183,768
272,gpt2,wikitext-512,50257,768,272,768,4512081,[373],[0.23778088],-141.50153680777564,[373],[0.22636412],-141.45233,3881919,3043366,768
273,gpt2,wikitext-512,50257,768,273,768,4690377,[8735],[0.065632],-153.78875929669056,[8735],[0.06224161],-153.7357,4057617,3592224,768
274,gpt2,wikitext-512,50257,768,274,768,5063776,[1119],[0.12357327],-123.6956466750453,[1119],[0.13103133],-123.75425,3902915,4118747,768
275,gpt2,wikitext-512,50257,768,275,768,4929255,[373],[0.10841665],-136.91113049275472,[373],[0.1163739],-136.982,3939053,4222690,768
276,gpt2,wikitext-512,50257,768,276,768,4817480,[318],[0.29878758],-107.41382667305872,[318],[0.27864152],-107.34402,3841791,4265744,768
277,gpt2,wikitext-512,50257,768,277,768,4585699,[17127],[0.09134691],-131.6083588079944,[17127],[0.10042185],-131.70308,3920592,3022677,768
278,gpt2,wikitext-512,50257,768,278,768,5310476,[13],[0.57486812],124.48940563012499,[13],[0.7582566],124.21252,3951056,3656955,768
279,gpt2,wikitext-512,50257,768,279,768,4464053,[2778],[0.96435665],-213.9902104308155,[2778],[0.99043393],-214.01688,3841813,3458609,768
280,gpt2,wikitext-512,50257,768,280,768,6773850,[329],[0.6481],126.48224847458502,[329],[0.62934977],126.511604,3977112,4536255,768
281,gpt2,wikitext-512,50257,768,281,768,4282679,[1023],[0.4556435],4.630345802651574,[1023],[0.46024805],4.620286,3827938,4300945,768
282,gpt2,wikitext-512,50257,768,282,768,4295647,[12427],[0.96546148],-25.868606110549443,[12427],[0.9698702],-25.873158,3841855,5301132,768
283,gpt2,wikitext-512,50257,768,283,768,5284787,[734],[0.24571068],-134.25976005146578,[734],[0.23703277],-134.22379,3892481,4483668,768
284,gpt2,wikitext-512,50257,768,284,768,4618301,[736],[0.52615774],-113.35844848962783,[736],[0.48131984],-113.26935,3885448,3764582,768
285,gpt2,wikitext-512,50257,768,285,768,3945973,[287],[0.40701956],-94.77337769000623,[287],[0.5192138],-95.0168,3861637,2603944,768
286,gpt2,wikitext-512,50257,768,286,768,4236406,[4767],[0.63357612],-53.78977203277224,[4767],[0.52228713],-53.596615,4046779,3494815,768
287,gpt2,wikitext-512,50257,768,287,768,3822871,[198],[0.99956519],-252.40027615194333,[198],[0.99956745],-252.4003,3819868,3052080,768
288,gpt2,wikitext-512,50257,768,288,768,4437337,[764],[0.64768353],-90.51374414098566,[764],[0.6178246],-90.46654,3902111,3441477,768
289,gpt2,wikitext-512,50257,768,289,768,5012619,[13191],[0.34845676],-98.58258442431685,[13191],[0.34695792],-98.57829,3827405,3492225,768
290,gpt2,wikitext-512,50257,768,290,768,4580151,[837],[0.12288656],-101.98753651348667,[837],[0.14976278],-102.185326,3832616,2708234,768
291,gpt2,wikitext-512,50257,768,291,768,5424683,[290],[0.19880661],-86.10299156099742,[290],[0.2224448],-86.21535,4073828,5000087,768
292,gpt2,wikitext-512,50257,768,292,768,4538212,[4991],[0.11288809],-102.2663651184971,[4991],[0.1094687],-102.23561,3886632,2672408,768
293,gpt2,wikitext-512,50257,768,293,768,4003325,[257],[0.69079071],-23.493889290854497,[257],[0.7083895],-23.519054,3910369,3126804,768
294,gpt2,wikitext-512,50257,768,294,768,4509354,[12],[0.32173461],-81.6893817831719,[12],[0.42593056],-81.96995,4017967,3977435,768
295,gpt2,wikitext-512,50257,768,295,768,5008098,[26361],[0.99754145],-206.36701473667398,[26361],[0.99740535],-206.36691,3826817,3604642,768
296,gpt2,wikitext-512,50257,768,296,768,4373986,[284],[0.59011403],-58.23495064781306,[284],[0.5823537],-58.22171,3826982,4448938,768
297,gpt2,wikitext-512,50257,768,297,768,4236666,[287],[0.25905298],-135.00177058742617,[287],[0.24653825],-134.95226,3887132,3333690,768
298,gpt2,wikitext-512,50257,768,298,768,4767818,[1110],[0.81549077],-89.42636013822164,[1110],[0.8590074],-89.478355,3957132,3683855,768
299,gpt2,wikitext-512,50257,768,299,768,6923292,[383],[0.13280104],-103.30821471897984,[383],[0.16690332],-103.53676,3838054,2659967,768
300,gpt2,wikitext-512,50257,768,300,768,5468384,[286],[0.85631829],-41.18264778216416,[286],[0.87614775],-41.205544,3981936,3919747,768
301,gpt2,wikitext-512,50257,768,301,768,7228805,[31],[0.9159876],115.838538284112,[31],[0.9501613],115.801895,4169777,6722359,768
302,gpt2,wikitext-512,50257,768,302,768,5706285,[22255],[0.21046405],-92.58067397106123,[22255],[0.21269882],-92.59124,3845429,3435838,768
303,gpt2,wikitext-512,50257,768,303,768,7634393,[22346],[0.06278171],-64.82157679336657,[22346],[0.06547441],-64.86356,3951483,3127398,768
304,gpt2,wikitext-512,50257,768,304,768,6591765,[17325],[0.41453026],-79.77137587016662,[17325],[0.38397014],-79.69478,3982825,4440233,768
305,gpt2,wikitext-512,50257,768,305,768,5750476,[10317],[0.03848093],-98.91194780458173,[10317],[0.05539045],-99.27619,3863932,4215131,768
306,gpt2,wikitext-512,50257,768,306,768,4862244,[837],[0.87284748],-41.14581631903809,[837],[0.738233],-40.97831,4005768,3798149,768
307,gpt2,wikitext-512,50257,768,307,768,5670955,[837],[0.22215605],-62.452793359976404,[837],[0.22906274],-62.483414,4048813,3460634,768
308,gpt2,wikitext-512,50257,768,308,768,4628224,[10343],[0.60030292],-57.66625763332497,[10343],[0.66894394],-57.77452,3832204,3709575,768
309,gpt2,wikitext-512,50257,768,309,768,4453239,[764],[0.22287027],-115.00009343404054,[764],[0.24828133],-115.10807,3829698,2814298,768
310,gpt2,wikitext-512,50257,768,310,768,4209115,[5816],[0.25951781],-97.64564555322293,[5816],[0.3109909],-97.82659,3870661,3045473,768
311,gpt2,wikitext-512,50257,768,311,768,5286006,[46810],[0.24296228],-98.45526049873723,[46810],[0.23810993],-98.4351,3934801,2935818,768
312,gpt2,wikitext-512,50257,768,312,768,5926110,[10598],[0.35905776],-79.26824661419029,[10598],[0.35872242],-79.26732,3859510,4874080,768
313,gpt2,wikitext-512,50257,768,313,768,4783544,[45749],[0.03876461],-72.114605234499,[45749],[0.04071435],-72.16367,3827573,2511670,768
314,gpt2,wikitext-512,50257,768,314,768,5279747,[6909],[0.99882885],-213.69823001647765,[6909],[0.99969554],-213.69907,3844843,3406955,768
315,gpt2,wikitext-512,50257,768,315,768,6490988,[4237],[0.14419037],-108.49273861453709,[4237],[0.1571412],-108.57875,3843477,4518062,768
316,gpt2,wikitext-512,50257,768,316,768,7588987,[371],[0.20630346],-101.52590964332147,[371],[0.20718114],-101.53016,4225682,3393806,768
317,gpt2,wikitext-512,50257,768,317,768,5178827,[49521],[0.37132984],-73.81901256983772,[49521],[0.40688074],-73.91046,4032094,3375243,768
318,gpt2,wikitext-512,50257,768,318,768,6072575,[286],[0.9710951],-71.63100085331146,[286],[0.98280716],-71.643005,3927922,6741367,768
319,gpt2,wikitext-512,50257,768,319,768,4186775,[837],[0.17844692],-113.6420754588678,[837],[0.19232105],-113.716934,3843327,2981162,768
320,gpt2,wikitext-512,50257,768,320,768,4589009,[262],[0.06054532],-74.72285859140317,[262],[0.04729138],-74.47578,4112596,3138949,768
321,gpt2,wikitext-512,50257,768,321,768,5782748,[2446],[0.1491576],-81.07497800425175,[2446],[0.17678614],-81.2449,3921561,3718077,768
322,gpt2,wikitext-512,50257,768,322,768,4032486,[807],[0.08150826],-160.30465566873332,[807],[0.0968809],-160.47742,3855569,3227190,768
323,gpt2,wikitext-512,50257,768,323,768,5570014,[543],[0.15783894],-123.57904419382382,[543],[0.15614597],-123.56825,3856968,3179910,768
324,gpt2,wikitext-512,50257,768,324,768,4796827,[416],[0.23030424],-125.35102765207841,[416],[0.27316687],-125.521736,4047381,2898987,768
325,gpt2,wikitext-512,50257,768,325,768,4680137,[8909],[0.04978265],-71.49223602312523,[8909],[0.04815895],-71.4591,3974276,3570774,768
326,gpt2,wikitext-512,50257,768,326,768,4718736,[262],[0.43324329],-82.3326573293875,[262],[0.40683514],-82.269775,3951414,2513069,768
327,gpt2,wikitext-512,50257,768,327,768,4418792,[76],[0.99642442],-221.25722123067058,[76],[0.9974439],-221.25826,3844005,3145701,768
328,gpt2,wikitext-512,50257,768,328,768,3864901,[352],[0.06502854],-229.30363101896785,[352],[0.06180971],-229.25287,3824654,3073495,768
329,gpt2,wikitext-512,50257,768,329,768,4530102,[13],[0.89703612],154.85907113601192,[13],[0.9432325],154.80885,3840314,3632129,768
330,gpt2,wikitext-512,50257,768,330,768,5980230,[796],[0.427651],-66.50574626462074,[796],[0.46284708],-66.58483,4553549,4024483,768
331,gpt2,wikitext-512,50257,768,331,768,4862343,[2534],[0.16581288],-132.31971233318316,[2534],[0.1635585],-132.306,3876140,3119599,768
332,gpt2,wikitext-512,50257,768,332,768,7220163,[796],[0.98431327],133.51967154111736,[796],[0.99183637],133.51207,4042003,5216046,768
333,gpt2,wikitext-512,50257,768,333,768,5273468,[262],[0.15528466],-134.02379614599596,[262],[0.17176998],-134.12473,4151775,4520406,768
334,gpt2,wikitext-512,50257,768,334,768,4248873,[6447],[0.78344299],-31.111533833958816,[6447],[0.71146077],-31.01516,3848227,2854705,768
335,gpt2,wikitext-512,50257,768,335,768,5304796,[11977],[0.7271787],-78.86126468985022,[11977],[0.7837002],-78.9361,3906198,4539336,768
336,gpt2,wikitext-512,50257,768,336,768,5219495,[262],[0.11366933],-76.79198422828051,[262],[0.09705555],-76.63397,3904998,3426297,768
337,gpt2,wikitext-512,50257,768,337,768,6116003,[4547],[0.04337166],-108.74846459581941,[4547],[0.0407013],-108.68491,4227980,3164454,768
338,gpt2,wikitext-512,50257,768,338,768,4341248,[20760],[0.88042344],-49.51292173682652,[20760],[0.89920956],-49.534035,3878329,2286625,768
339,gpt2,wikitext-512,50257,768,339,768,5493582,[286],[0.78249573],-13.828219519707892,[286],[0.818195],-13.872831,3836834,2728911,768
340,gpt2,wikitext-512,50257,768,340,768,4215948,[31079],[0.9993946],-191.51352405087712,[31079],[0.9987262],-191.51285,3824741,3945516,768
341,gpt2,wikitext-512,50257,768,341,768,5643931,[262],[0.62882817],-53.453632825547324,[262],[0.68664247],-53.54159,4054417,4775747,768
342,gpt2,wikitext-512,50257,768,342,768,4048186,[2998],[0.04364587],-137.48358775694277,[2998],[0.03966526],-137.38797,3851931,3802763,768
343,gpt2,wikitext-512,50257,768,343,768,4496978,[605],[0.98779064],-213.35493351564205,[605],[0.9965957],-213.36386,3829187,3096913,768
344,gpt2,wikitext-512,50257,768,344,768,4729954,[1964],[0.11232932],-115.37315075955325,[1964],[0.09260929],-115.18012,3972828,3374768,768
345,gpt2,wikitext-512,50257,768,345,768,6888882,[4420],[0.41765339],-60.65788720796976,[4420],[0.48406655],-60.805443,3946569,4759819,768
346,gpt2,wikitext-512,50257,768,346,768,5606966,[764],[0.35671735],-55.71163536406636,[764],[0.37116957],-55.751347,3990318,3819286,768
347,gpt2,wikitext-512,50257,768,347,768,4568612,[628],[0.11383294],-121.40711580244502,[628],[0.10515896],-121.32788,3934244,3162210,768
348,gpt2,wikitext-512,50257,768,348,768,4930783,[14966],[0.31839963],-89.39197475180622,[14966],[0.29005635],-89.298744,3903935,3609304,768
349,gpt2,wikitext-512,50257,768,349,768,5070660,[319],[0.60931279],-80.37767675348266,[319],[0.602539],-80.3665,3881543,3897433,768
350,gpt2,wikitext-512,50257,768,350,768,5600904,[7712],[0.11682517],-102.53190883339488,[7712],[0.09080661],-102.27994,4173229,3532471,768
351,gpt2,wikitext-512,50257,768,351,768,4662665,[5062],[0.1440074],-113.30144352665987,[5062],[0.14851043],-113.33224,3899286,3359885,768
352,gpt2,wikitext-512,50257,768,352,768,4537946,[12],[0.9019376],120.79339548531449,[12],[0.945101],120.74661,3840517,3256982,768
353,gpt2,wikitext-512,50257,768,353,768,6034293,[4914],[0.06021687],-63.37546182224276,[4914],[0.06812647],-63.498875,3905116,3933552,768
354,gpt2,wikitext-512,50257,768,354,768,4138216,[262],[0.44790573],-62.1014371817991,[262],[0.5192061],-62.24917,3862574,3291985,768
355,gpt2,wikitext-512,50257,768,355,768,5180910,[262],[0.08070706],-135.96804089859728,[262],[0.079462],-135.9525,4154841,4126313,768
356,gpt2,wikitext-512,50257,768,356,768,5284332,[998],[0.98688579],-81.82023409302873,[998],[0.9982436],-81.831696,3842186,3390543,768
357,gpt2,wikitext-512,50257,768,357,768,10228685,[25],[0.16540773],-78.58177700857503,[25],[0.20673324],-78.80479,4090392,4945248,768
358,gpt2,wikitext-512,50257,768,358,768,4815409,[373],[0.2579403],-109.65902623843812,[373],[0.27374676],-109.7185,3895791,3163699,768
359,gpt2,wikitext-512,50257,768,359,768,4348896,[373],[0.18983493],-128.0808160335736,[373],[0.14916867],-127.83974,3943374,2918675,768
360,gpt2,wikitext-512,50257,768,360,768,5272594,[3484],[0.57580779],-113.28909833938198,[3484],[0.5857511],-113.306206,3917120,3191146,768
361,gpt2,wikitext-512,50257,768,361,768,5702538,[1562],[0.08796786],-52.21209191835243,[1562],[0.11057961],-52.440857,3888731,3281672,768
362,gpt2,wikitext-512,50257,768,362,768,4535520,[262],[0.25287037],-85.91297113597311,[262],[0.299799],-86.08321,3877685,3235322,768
363,gpt2,wikitext-512,50257,768,363,768,4118719,[547],[0.52618147],-124.56825616236934,[547],[0.47722262],-124.47059,3894092,2338278,768
364,gpt2,wikitext-512,50257,768,364,768,4299904,[287],[0.96576263],110.91451401351625,[287],[0.95567954],110.924995,4087216,4401293,768
365,gpt2,wikitext-512,50257,768,365,768,5356731,[12],[0.06045803],-90.07574780345962,[12],[0.03484334],-89.52465,3844688,3924190,768
366,gpt2,wikitext-512,50257,768,366,768,3991684,[837],[0.57597374],-39.85387778065959,[837],[0.53825873],-39.786156,3824474,3843185,768
367,gpt2,wikitext-512,50257,768,367,768,4799675,[13],[0.28415903],-70.76847401733707,[13],[0.25323033],-70.65324,3863988,2134128,768
368,gpt2,wikitext-512,50257,768,368,768,5390178,[3976],[0.77180887],-59.449599831568804,[3976],[0.77300686],-59.451153,3820794,4765303,768
369,gpt2,wikitext-512,50257,768,369,768,4787373,[2059],[0.06745096],-94.0056108655432,[2059],[0.0511144],-93.72827,3823856,3438980,768
370,gpt2,wikitext-512,50257,768,370,768,6044568,[3754],[0.08052178],-101.48203896290055,[3754],[0.05948336],-101.1792,4192828,4527916,768
371,gpt2,wikitext-512,50257,768,371,768,7289318,[2823],[0.05661524],-90.96645168741351,[2823],[0.05993693],-91.02348,3982458,5611105,768
372,gpt2,wikitext-512,50257,768,372,768,4179009,[389],[0.42073625],-115.80391335374368,[389],[0.38566747],-115.71688,3835810,2847705,768
373,gpt2,wikitext-512,50257,768,373,768,4692577,[2095],[0.06645998],-109.43384891379759,[2095],[0.06418815],-109.39907,4146659,3484130,768
374,gpt2,wikitext-512,50257,768,374,768,5363402,[286],[0.23483855],-88.81849220939365,[286],[0.19772314],-88.64645,3854167,4203518,768
375,gpt2,wikitext-512,50257,768,375,768,4420414,[290],[0.21766379],-119.82730815737183,[290],[0.19447246],-119.71462,3850422,3255394,768
376,gpt2,wikitext-512,50257,768,376,768,5407522,[45501],[0.99537596],-136.62594995278303,[45501],[0.99467164],-136.62524,3850859,4323457,768
377,gpt2,wikitext-512,50257,768,377,768,4604751,[1754],[0.46056488],-63.160951055103666,[1754],[0.5012896],-63.245678,3871433,2681440,768
378,gpt2,wikitext-512,50257,768,378,768,6075832,[2899],[0.9855112],-215.89511895772108,[2899],[0.98392963],-215.89352,3889382,3856611,768
379,gpt2,wikitext-512,50257,768,379,768,4735971,[416],[0.43889252],-50.501946349905886,[416],[0.44274327],-50.51068,3917138,3139740,768
380,gpt2,wikitext-512,50257,768,380,768,4770327,[683],[0.17486312],-59.560271966228186,[683],[0.19385366],-59.663376,3914064,3628705,768
