,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
190,gpt2,wikitext-512,50257,768,190,768,4204004,[423],[0.58933143],-33.82238395082111,[423],[0.6504335],-33.921032,4117428,3153753,768
191,gpt2,wikitext-512,50257,768,191,768,5493777,[1074],[0.93614978],-93.69290082001683,[1074],[0.93363285],-93.69022,3921143,4631964,768
192,gpt2,wikitext-512,50257,768,192,768,6049289,[262],[0.2893283],-83.49950707655078,[262],[0.26672354],-83.41815,4035276,4221394,768
193,gpt2,wikitext-512,50257,768,193,768,5470370,[837],[0.09098293],-85.83909214130088,[837],[0.08881255],-85.81498,3850153,4022272,768
194,gpt2,wikitext-512,50257,768,194,768,4921178,[4165],[0.12032617],-120.27626495197885,[4165],[0.09759003],-120.0668,4042713,3507664,768
195,gpt2,wikitext-512,50257,768,195,768,5544399,[13969],[0.1460028],-110.19284437423568,[13969],[0.11982244],-109.99525,4201296,4615806,768
196,gpt2,wikitext-512,50257,768,196,768,4583424,[8862],[0.51562889],52.54384151485393,[8862],[0.5499321],52.479427,3902370,3458849,768
197,gpt2,wikitext-512,50257,768,197,768,4446471,[2283],[0.54337324],-71.90253811079435,[2283],[0.5454575],-71.906364,3842934,2473280,768
198,gpt2,wikitext-512,50257,768,198,768,6015237,[5748],[0.76387593],-46.43738761907921,[5748],[0.91279215],-46.61549,3893368,4717559,768
199,gpt2,wikitext-512,50257,768,199,768,5015455,[1700],[0.93818452],-82.6092412969793,[1700],[0.9634448],-82.63582,3957101,3366172,768
200,gpt2,wikitext-512,50257,768,200,768,6455262,[614],[0.11744121],-61.33632818191097,[614],[0.10960894],-61.267303,3820969,6627317,768
201,gpt2,wikitext-512,50257,768,201,768,4090595,[1708],[0.76666084],-64.40821653580589,[1708],[0.82573193],-64.48245,3839023,2717987,768
202,gpt2,wikitext-512,50257,768,202,768,5941549,[547],[0.08107514],-133.96000263351004,[547],[0.07903387],-133.93454,3994223,4277269,768
203,gpt2,wikitext-512,50257,768,203,768,5697747,[11811],[0.26243551],-104.46597627673718,[11811],[0.2723751],-104.503136,4078357,3781352,768
204,gpt2,wikitext-512,50257,768,204,768,7424652,[1711],[0.34629534],-102.18849149961726,[1711],[0.3723289],-102.26099,3836791,5046475,768
205,gpt2,wikitext-512,50257,768,205,768,4718232,[981],[0.10542834],-124.33345949441076,[981],[0.10470299],-124.32653,3943646,2931534,768
206,gpt2,wikitext-512,50257,768,206,768,6953884,[7924],[0.24995782],-98.24309166699368,[7924],[0.25409982],-98.259544,4590294,3329619,768
207,gpt2,wikitext-512,50257,768,207,768,8062708,[257],[0.16912979],-71.65619210317048,[257],[0.17300242],-71.67882,4887310,5406491,768
208,gpt2,wikitext-512,50257,768,208,768,5937210,[286],[0.72240927],-78.84559003183232,[286],[0.7267978],-78.85165,4261137,5164628,768
209,gpt2,wikitext-512,50257,768,209,768,5022855,[1109],[0.10447802],-95.97786999952929,[1109],[0.11241918],-96.051094,4098104,3429269,768
210,gpt2,wikitext-512,50257,768,210,768,4482265,[1952],[0.54836472],-56.1376954666487,[1952],[0.5464427],-56.1342,3844444,3689162,768
211,gpt2,wikitext-512,50257,768,211,768,6876145,[3128],[0.33442024],-121.23983293258757,[3128],[0.35250542],-121.2925,4017939,4206692,768
212,gpt2,wikitext-512,50257,768,212,768,4456670,[326],[0.48967577],-41.08138308726456,[326],[0.46599096],-41.0318,4150112,4036099,768
213,gpt2,wikitext-512,50257,768,213,768,4923389,[428],[0.92080169],-78.74030435465225,[428],[0.9346401],-78.75522,3871506,4402223,768
214,gpt2,wikitext-512,50257,768,214,768,4401599,[515],[0.97467224],-48.34109096779744,[515],[0.9769256],-48.343407,3830134,3920444,768
215,gpt2,wikitext-512,50257,768,215,768,4479124,[1649],[0.21238647],-146.1565086379104,[1649],[0.23635091],-146.26346,3945949,3629735,768
216,gpt2,wikitext-512,50257,768,216,768,9966298,[22207],[0.12470471],-76.20855283187093,[22207],[0.14132817],-76.33367,4246046,4314080,768
217,gpt2,wikitext-512,50257,768,217,768,4944833,[352],[0.0227115],-137.1254553012199,[352],[0.02816378],-137.34062,4236862,4873341,768
218,gpt2,wikitext-512,50257,768,218,768,7290013,[565],[0.28795432],27.775030403674226,[565],[0.31288603],27.691986,4006349,6293856,768
219,gpt2,wikitext-512,50257,768,219,768,5269468,[262],[0.27789724],-82.42339931477571,[262],[0.28873578],-82.461655,4209371,4516062,768
220,gpt2,wikitext-512,50257,768,220,768,5412212,[7808],[0.04652098],-130.04402546413905,[7808],[0.03991909],-129.89098,3997980,3102624,768
221,gpt2,wikitext-512,50257,768,221,768,5510510,[7696],[0.09600655],-112.52013313856249,[7696],[0.08730694],-112.425125,3842508,4310413,768
222,gpt2,wikitext-512,50257,768,222,768,5962112,[284],[0.31730562],-80.16521284075816,[284],[0.31068262],-80.14413,3865538,4526444,768
223,gpt2,wikitext-512,50257,768,223,768,5062222,[2060],[0.12382559],-108.80604674480014,[2060],[0.11013924],-108.68886,4564015,4689451,768
224,gpt2,wikitext-512,50257,768,224,768,5160006,[764],[0.21443515],-99.58545042709827,[764],[0.20660987],-99.54827,4232390,4280218,768
225,gpt2,wikitext-512,50257,768,225,768,4896986,[17564],[0.30183962],-121.60614139242891,[17564],[0.3221572],-121.67128,3952695,4051392,768
226,gpt2,wikitext-512,50257,768,226,768,4397282,[6007],[0.09801535],-121.46208260380966,[6007],[0.08544647],-121.32485,4144209,3533411,768
227,gpt2,wikitext-512,50257,768,227,768,5009624,[287],[0.24237243],-97.29562611462009,[287],[0.26107576],-97.36995,4426043,5419092,768
228,gpt2,wikitext-512,50257,768,228,768,4500849,[837],[0.57653858],-37.625548886645326,[837],[0.6042919],-37.672565,3999540,4242642,768
229,gpt2,wikitext-512,50257,768,229,768,5629247,[973],[0.03023435],-137.94560502910082,[973],[0.02636558],-137.80865,4072396,3701464,768
230,gpt2,wikitext-512,50257,768,230,768,4932372,[679],[0.19351983],-118.7360655857829,[679],[0.1967588],-118.752655,4321870,4245217,768
231,gpt2,wikitext-512,50257,768,231,768,5719382,[587],[0.48579727],-108.57723808066731,[587],[0.56227875],-108.72345,3930792,4191774,768
232,gpt2,wikitext-512,50257,768,232,768,5516082,[1665],[0.25659937],-84.18414855298765,[1665],[0.23856881],-84.11128,3977868,5475086,768
233,gpt2,wikitext-512,50257,768,233,768,5026386,[4995],[0.02252945],-98.8815826405927,[4995],[0.02497401],-98.98461,3960034,3021162,768
234,gpt2,wikitext-512,50257,768,234,768,4105185,[546],[0.60557096],-90.39500766400158,[546],[0.5685999],-90.332,4019939,3787313,768
235,gpt2,wikitext-512,50257,768,235,768,6777308,[1866],[0.38283418],-109.1915113996624,[1866],[0.4127455],-109.26676,4034104,4164296,768
236,gpt2,wikitext-512,50257,768,236,768,9029965,[15223],[0.07058344],-118.34033512915025,[15223],[0.06918356],-118.3203,4236021,3886872,768
237,gpt2,wikitext-512,50257,768,237,768,4768472,[262],[0.32464152],-84.88674607411882,[262],[0.24992724],-84.62519,3893003,3417364,768
238,gpt2,wikitext-512,50257,768,238,768,7598271,[12],[0.5114734],14.62622447032318,[12],[0.7064155],14.303316,3837694,5397081,768
239,gpt2,wikitext-512,50257,768,239,768,7221649,[326],[0.50795978],-79.16258230409399,[326],[0.53610456],-79.2165,4186933,4926375,768
240,gpt2,wikitext-512,50257,768,240,768,5785240,[837],[0.1621917],-63.0668955714933,[837],[0.15836899],-63.043022,3865781,5268118,768
241,gpt2,wikitext-512,50257,768,241,768,4581128,[318],[0.42225037],-84.71111585167047,[318],[0.40978664],-84.68115,3872194,3922171,768
242,gpt2,wikitext-512,50257,768,242,768,4519428,[355],[0.99024804],-221.78818907352644,[355],[0.9961416],-221.79411,3821550,4278921,768
243,gpt2,wikitext-512,50257,768,243,768,7465807,[7868],[0.03211798],-83.72148894842734,[7868],[0.03407127],-83.78055,4165656,4605425,768
244,gpt2,wikitext-512,50257,768,244,768,6011556,[13],[0.84813067],-32.78914830605428,[13],[0.8380211],-32.777157,3967104,4670148,768
245,gpt2,wikitext-512,50257,768,245,768,5580264,[837],[0.42750869],-78.91229667822536,[837],[0.46012288],-78.98581,3871632,3971099,768
246,gpt2,wikitext-512,50257,768,246,768,4576123,[720],[0.05527936],-149.68215890228782,[720],[0.05252296],-149.63101,3921479,3939274,768
247,gpt2,wikitext-512,50257,768,247,768,4951329,[6280],[0.54308401],-66.26502753581092,[6280],[0.5529303],-66.283005,3828740,3315650,768
248,gpt2,wikitext-512,50257,768,248,768,5535434,[837],[0.86279329],7.756720062143039,[837],[0.8505041],7.7710648,4005264,5833329,768
249,gpt2,wikitext-512,50257,768,249,768,4891333,[286],[0.31751709],-103.27923662799178,[286],[0.34848425],-103.37229,3924740,3821300,768
250,gpt2,wikitext-512,50257,768,250,768,3845292,[198],[0.99842426],-235.92756119707744,[198],[0.99736804],-235.9265,3821834,2846640,768
251,gpt2,wikitext-512,50257,768,251,768,4511242,[109],[0.49588776],-78.01301845528073,[109],[0.48267913],-77.986015,3840534,2899876,768
252,gpt2,wikitext-512,50257,768,252,768,4162720,[3985],[0.78953617],-97.72291888716092,[3985],[0.80614996],-97.74376,3825337,2814258,768
253,gpt2,wikitext-512,50257,768,253,768,6433668,[262],[0.0444074],-99.75236528268228,[262],[0.04239654],-99.70605,4397328,5387401,768
254,gpt2,wikitext-512,50257,768,254,768,5796444,[40852],[0.16387344],-116.14415896229632,[40852],[0.18354252],-116.25752,4162386,3871605,768
255,gpt2,wikitext-512,50257,768,255,768,4339729,[546],[0.17389108],-131.74223574874355,[546],[0.16779457],-131.70654,4100552,3611386,768
256,gpt2,wikitext-512,50257,768,256,768,5429001,[262],[0.21243089],-73.7552514080249,[262],[0.18920071],-73.63942,4026185,3973320,768
257,gpt2,wikitext-512,50257,768,257,768,4535383,[284],[0.28052004],-123.66378825619441,[284],[0.28810304],-123.69051,3916557,3265684,768
258,gpt2,wikitext-512,50257,768,258,768,4309716,[764],[0.63693803],-69.1192219639687,[764],[0.6671311],-69.16553,3931597,3632762,768
259,gpt2,wikitext-512,50257,768,259,768,5145063,[22992],[0.74487627],-25.458018692721136,[22992],[0.7255956],-25.431784,4001318,4317968,768
260,gpt2,wikitext-512,50257,768,260,768,5288734,[262],[0.40978462],-92.95525040018393,[262],[0.33744553],-92.761024,4022867,3265454,768
261,gpt2,wikitext-512,50257,768,261,768,6018177,[286],[0.24322758],-83.59535176456194,[286],[0.24454738],-83.600746,4480662,4887708,768
262,gpt2,wikitext-512,50257,768,262,768,5664717,[37729],[0.82640927],-60.14149580709492,[37729],[0.85342824],-60.173656,4018375,4163037,768
263,gpt2,wikitext-512,50257,768,263,768,5251850,[85],[0.94186151],-194.1851286003564,[85],[0.9558166],-194.19984,3832883,3884193,768
264,gpt2,wikitext-512,50257,768,264,768,5500949,[796],[0.85397788],113.12565394252903,[796],[0.8865679],113.08817,5665761,4441830,768
265,gpt2,wikitext-512,50257,768,265,768,4630483,[262],[0.4328538],-57.34033334626737,[262],[0.40755862],-57.280125,4190813,3584104,768
266,gpt2,wikitext-512,50257,768,266,768,4322847,[642],[0.04902303],-140.58592953176003,[642],[0.05655077],-140.72878,3901271,3681664,768
267,gpt2,wikitext-512,50257,768,267,768,5530490,[550],[0.09107485],-115.42698544445474,[550],[0.06413466],-115.07628,3888777,4458649,768
268,gpt2,wikitext-512,50257,768,268,768,4447586,[508],[0.16399406],-118.20229829863653,[508],[0.18453684],-118.32032,3860339,2887102,768
269,gpt2,wikitext-512,50257,768,269,768,5063819,[13642],[0.16687725],-115.6781006339736,[13642],[0.16263111],-115.65231,4155112,5048427,768
270,gpt2,wikitext-512,50257,768,270,768,4428830,[1444],[0.11638828],-144.6037847359765,[1444],[0.10585152],-144.5089,3904490,3477720,768
271,gpt2,wikitext-512,50257,768,271,768,6605412,[56],[0.89679597],-28.97856317662838,[56],[0.8886801],-28.96948,3909292,5353330,768
272,gpt2,wikitext-512,50257,768,272,768,4844718,[373],[0.24215175],-141.5197823400663,[373],[0.22636454],-141.45233,3988228,3061465,768
273,gpt2,wikitext-512,50257,768,273,768,4949291,[8735],[0.06383137],-153.76095593879464,[8735],[0.06224155],-153.7357,4406624,4186036,768
274,gpt2,wikitext-512,50257,768,274,768,5568344,[1119],[0.12083346],-123.67328666052883,[1119],[0.13102873],-123.75425,4056321,4715892,768
275,gpt2,wikitext-512,50257,768,275,768,5372842,[373],[0.10976604],-136.92349999009593,[373],[0.11637729],-136.98198,4080538,4569749,768
276,gpt2,wikitext-512,50257,768,276,768,5139460,[318],[0.28852623],-107.37887215300287,[318],[0.278644],-107.344025,3879577,4901807,768
277,gpt2,wikitext-512,50257,768,277,768,5409850,[17127],[0.094616],-131.64350561455043,[17127],[0.10042213],-131.70308,4147356,3507883,768
278,gpt2,wikitext-512,50257,768,278,768,5870020,[13],[0.62154915],124.41133129757252,[13],[0.75825816],124.212524,4125483,4236928,768
279,gpt2,wikitext-512,50257,768,279,768,4658746,[2778],[0.97709402],-214.00331685990838,[2778],[0.9904336],-214.0169,3865479,3951946,768
280,gpt2,wikitext-512,50257,768,280,768,7322563,[329],[0.64964373],126.47986175114842,[329],[0.62935156],126.51161,4238779,5529727,768
281,gpt2,wikitext-512,50257,768,281,768,4472400,[1023],[0.45968646],4.621506614366042,[1023],[0.46024856],4.620288,3838689,5024679,768
282,gpt2,wikitext-512,50257,768,282,768,4453271,[12427],[0.96542744],-25.8685746744719,[12427],[0.96987027],-25.873158,3874440,5733533,768
283,gpt2,wikitext-512,50257,768,283,768,5738168,[734],[0.24656849],-134.26324511308317,[734],[0.23703015],-134.22379,4016967,5072363,768
284,gpt2,wikitext-512,50257,768,284,768,4817628,[736],[0.5065661],-113.3204869978388,[736],[0.48131627],-113.269356,3987897,4507270,768
285,gpt2,wikitext-512,50257,768,285,768,4365716,[287],[0.4552736],-94.88540738084286,[287],[0.51921487],-95.0168,3930540,3477629,768
286,gpt2,wikitext-512,50257,768,286,768,4545318,[4767],[0.56891885],-53.682133500106616,[4767],[0.5222865],-53.596615,4431228,3918613,768
287,gpt2,wikitext-512,50257,768,287,768,3824363,[198],[0.99959666],-252.40033815114853,[198],[0.99956745],-252.40028,3820418,3258186,768
288,gpt2,wikitext-512,50257,768,288,768,4652425,[764],[0.6460802],-90.5112655879045,[764],[0.6178216],-90.466545,4040262,3992468,768
289,gpt2,wikitext-512,50257,768,289,768,6254418,[13191],[0.33434448],-98.5412726425023,[13191],[0.34695992],-98.57829,3839733,4172176,768
290,gpt2,wikitext-512,50257,768,290,768,5267136,[837],[0.13627234],-102.09094553500806,[837],[0.14976048],-102.185326,3860474,3291596,768
291,gpt2,wikitext-512,50257,768,291,768,6178835,[290],[0.21426543],-86.1778898492505,[290],[0.22244257],-86.21534,4595112,5943553,768
292,gpt2,wikitext-512,50257,768,292,768,4968036,[4991],[0.11410794],-102.27711297817424,[4991],[0.10946862],-102.23561,4008977,3085480,768
293,gpt2,wikitext-512,50257,768,293,768,4094926,[257],[0.74225001],-23.56574233709695,[257],[0.70838934],-23.519054,4073998,3474462,768
294,gpt2,wikitext-512,50257,768,294,768,5284364,[12],[0.3716588],-81.83363862170559,[12],[0.42593065],-81.96995,4382916,4490924,768
295,gpt2,wikitext-512,50257,768,295,768,5022550,[26361],[0.9971204],-206.366623083754,[26361],[0.99740535],-206.36691,3835447,4229352,768
296,gpt2,wikitext-512,50257,768,296,768,5419866,[284],[0.54930596],-58.16328282443679,[284],[0.58235586],-58.221703,3841374,5060041,768
297,gpt2,wikitext-512,50257,768,297,768,4409896,[287],[0.25738278],-134.99531767584966,[287],[0.24653932],-134.95226,3992030,3690918,768
298,gpt2,wikitext-512,50257,768,298,768,5052759,[1110],[0.8335483],-89.44826168170401,[1110],[0.859007],-89.47836,4168484,4249337,768
299,gpt2,wikitext-512,50257,768,299,768,8875542,[383],[0.14885379],-103.42223560597243,[383],[0.16690052],-103.53676,3868553,3196108,768
300,gpt2,wikitext-512,50257,768,300,768,5907653,[286],[0.8649063],-41.19263064408728,[286],[0.8761475],-41.205547,4243020,4717075,768
301,gpt2,wikitext-512,50257,768,301,768,7750592,[31],[0.92861772],115.82485157813962,[31],[0.95016104],115.80189,4801928,7464217,768
302,gpt2,wikitext-512,50257,768,302,768,6490283,[22255],[0.22569352],-92.65052945305582,[22255],[0.21270034],-92.59123,3897813,4113009,768
303,gpt2,wikitext-512,50257,768,303,768,9552093,[22346],[0.06470475],-64.85174767699434,[22346],[0.06547441],-64.86356,4180727,3887265,768
304,gpt2,wikitext-512,50257,768,304,768,7358479,[17325],[0.40894046],-79.75779945620921,[17325],[0.3839679],-79.69478,4206496,5405989,768
305,gpt2,wikitext-512,50257,768,305,768,7355045,[10317],[0.04592382],-99.08878434882392,[10317],[0.05538966],-99.27619,3934033,4661106,768
306,gpt2,wikitext-512,50257,768,306,768,5108321,[837],[0.85993299],-41.13090613493828,[837],[0.7382331],-40.97831,4293742,4335566,768
307,gpt2,wikitext-512,50257,768,307,768,6685922,[837],[0.22128144],-62.448879190553704,[837],[0.22906363],-62.483414,4414686,4036753,768
308,gpt2,wikitext-512,50257,768,308,768,5073061,[10343],[0.61466208],-57.68989589955234,[10343],[0.6689439],-57.77452,3862736,4162622,768
309,gpt2,wikitext-512,50257,768,309,768,4524368,[764],[0.23171153],-115.03898913292828,[764],[0.24828087],-115.10807,3854046,3358442,768
310,gpt2,wikitext-512,50257,768,310,768,4362836,[5816],[0.28154513],-97.72716636601757,[5816],[0.3109904],-97.82659,3939519,3490304,768
311,gpt2,wikitext-512,50257,768,311,768,5693898,[46810],[0.24727653],-98.4728615613328,[46810],[0.2381112],-98.43509,4114926,3472889,768
312,gpt2,wikitext-512,50257,768,312,768,6521907,[10598],[0.35484305],-79.25645416143472,[10598],[0.35872295],-79.26732,3916246,5279194,768
313,gpt2,wikitext-512,50257,768,313,768,5435158,[45749],[0.04011759],-72.14892022637267,[45749],[0.04071438],-72.16367,3838626,3023858,768
314,gpt2,wikitext-512,50257,768,314,768,5591028,[6909],[0.99883958],-213.6982102444808,[6909],[0.99969554],-213.69905,3876597,3971434,768
315,gpt2,wikitext-512,50257,768,315,768,7537900,[4237],[0.14684341],-108.51097097119556,[4237],[0.1571441],-108.57874,3886786,4871383,768
316,gpt2,wikitext-512,50257,768,316,768,10297005,[371],[0.21454775],-101.56508613473545,[371],[0.20718242],-101.53016,4899460,3966952,768
317,gpt2,wikitext-512,50257,768,317,768,6085305,[49521],[0.38947213],-73.86672178862179,[49521],[0.40687868],-73.91047,4385552,3674432,768
318,gpt2,wikitext-512,50257,768,318,768,6530929,[286],[0.97141839],-71.63133370766596,[286],[0.98280716],-71.643005,4086544,7100521,768
319,gpt2,wikitext-512,50257,768,319,768,4360129,[837],[0.18610367],-113.68408816352206,[837],[0.19232173],-113.71694,3885016,3357365,768
320,gpt2,wikitext-512,50257,768,320,768,5100381,[262],[0.0557227],-74.63981580219037,[262],[0.04729136],-74.47578,4645331,3517913,768
321,gpt2,wikitext-512,50257,768,321,768,7052601,[2446],[0.16149283],-81.15443527076616,[2446],[0.17678505],-81.2449,4112929,4341423,768
322,gpt2,wikitext-512,50257,768,322,768,4163909,[807],[0.0871311],-160.37134990062157,[807],[0.09688115],-160.47742,3923988,3623303,768
323,gpt2,wikitext-512,50257,768,323,768,6460723,[543],[0.15852539],-123.58338382308114,[543],[0.1561456],-123.56825,3936527,3753751,768
324,gpt2,wikitext-512,50257,768,324,768,5523417,[416],[0.24559249],-125.41530767505357,[416],[0.2731668],-125.521736,4433812,3583812,768
325,gpt2,wikitext-512,50257,768,325,768,5413883,[8909],[0.05052355],-71.50702429387832,[8909],[0.04815859],-71.4591,4212674,4181404,768
326,gpt2,wikitext-512,50257,768,326,768,5171968,[262],[0.43659882],-82.34038024719563,[262],[0.4068363],-82.26977,4163890,2985465,768
327,gpt2,wikitext-512,50257,768,327,768,4598000,[76],[0.99602055],-221.25681583426243,[76],[0.99744415],-221.25821,3878289,3558084,768
328,gpt2,wikitext-512,50257,768,328,768,3879484,[352],[0.06250966],-229.26411060212027,[352],[0.0618081],-229.25287,3829219,2928023,768
329,gpt2,wikitext-512,50257,768,329,768,4743338,[13],[0.91450778],154.83979654534312,[13],[0.94323343],154.80887,3891299,4205877,768
330,gpt2,wikitext-512,50257,768,330,768,8170007,[796],[0.4546469],-66.56695988586885,[796],[0.4628453],-66.58483,5850238,4644964,768
331,gpt2,wikitext-512,50257,768,331,768,5236634,[2534],[0.16630361],-132.3226521939068,[2534],[0.16355847],-132.306,3984317,3576764,768
332,gpt2,wikitext-512,50257,768,332,768,7727128,[796],[0.98627502],133.5176805170028,[796],[0.99183637],133.51207,4427304,6215114,768
333,gpt2,wikitext-512,50257,768,333,768,5823120,[262],[0.16403422],-134.0786418255645,[262],[0.1717699],-134.12473,4648139,5128255,768
334,gpt2,wikitext-512,50257,768,334,768,4454214,[6447],[0.78871133],-31.118241654658625,[6447],[0.7114623],-31.015158,3894704,3339487,768
335,gpt2,wikitext-512,50257,768,335,768,5777519,[11977],[0.75722969],-78.9017514418092,[11977],[0.78369826],-78.93611,4015155,5175864,768
336,gpt2,wikitext-512,50257,768,336,768,6274253,[262],[0.10554683],-76.71783773222232,[262],[0.09705555],-76.63397,4040838,4070258,768
337,gpt2,wikitext-512,50257,768,337,768,7778222,[4547],[0.04187561],-108.71337711760683,[4547],[0.0407019],-108.68491,4948335,3695551,768
338,gpt2,wikitext-512,50257,768,338,768,4501835,[20760],[0.88483438],-49.51791925598936,[20760],[0.89921033],-49.534027,3956896,3023976,768
339,gpt2,wikitext-512,50257,768,339,768,5983146,[286],[0.82926622],-13.886271331868931,[286],[0.81819457],-13.872833,3872565,3647868,768
340,gpt2,wikitext-512,50257,768,340,768,4344796,[31079],[0.99963955],-191.51376912300358,[31079],[0.9987262],-191.51285,3832803,4240278,768
341,gpt2,wikitext-512,50257,768,341,768,7943332,[262],[0.65777994],-53.498652842806905,[262],[0.686642],-53.54159,4426590,6724106,768
342,gpt2,wikitext-512,50257,768,342,768,4130835,[2998],[0.04296335],-137.4678265908636,[2998],[0.03966579],-137.38797,3902194,4268655,768
343,gpt2,wikitext-512,50257,768,343,768,4710607,[605],[0.98890562],-213.35607689694075,[605],[0.9965959],-213.36382,3839515,3575235,768
344,gpt2,wikitext-512,50257,768,344,768,5257746,[1964],[0.10488194],-115.30454360439175,[1964],[0.09260989],-115.18012,4200025,3817927,768
345,gpt2,wikitext-512,50257,768,345,768,8104240,[4420],[0.45830381],-60.75075999000003,[4420],[0.48406538],-60.805443,4161913,5752769,768
346,gpt2,wikitext-512,50257,768,346,768,5940179,[764],[0.36375537],-55.731154129023366,[764],[0.37117085],-55.751347,4233375,4350029,768
347,gpt2,wikitext-512,50257,768,347,768,4990765,[628],[0.11153365],-121.38671786210936,[628],[0.10516106],-121.32787,4111169,3756955,768
348,gpt2,wikitext-512,50257,768,348,768,5348174,[14966],[0.31035955],-89.36642944551603,[14966],[0.290057],-89.29874,4016932,4276822,768
349,gpt2,wikitext-512,50257,768,349,768,5427131,[319],[0.6062249],-80.37261893547539,[319],[0.602541],-80.36649,3983726,4539030,768
350,gpt2,wikitext-512,50257,768,350,768,6713262,[7712],[0.10660754],-102.44038452180585,[7712],[0.09080532],-102.27994,4726864,4418864,768
351,gpt2,wikitext-512,50257,768,351,768,4990964,[5062],[0.14946387],-113.33862590229192,[5062],[0.14851256],-113.33223,4043512,3708847,768
352,gpt2,wikitext-512,50257,768,352,768,4834324,[12],[0.91419462],120.77988971280213,[12],[0.9451002],120.74659,3886659,4212149,768
353,gpt2,wikitext-512,50257,768,353,768,7603283,[4914],[0.065061],-63.45284983408601,[4914],[0.06812707],-63.498875,4034959,4607688,768
354,gpt2,wikitext-512,50257,768,354,768,4297079,[262],[0.4788156],-62.168169965921564,[262],[0.51920986],-62.249165,3956731,3768206,768
355,gpt2,wikitext-512,50257,768,355,768,5868557,[262],[0.07810165],-135.93522594519513,[262],[0.07946298],-135.95248,4700243,4236637,768
356,gpt2,wikitext-512,50257,768,356,768,5677521,[998],[0.98872483],-81.82209583738644,[998],[0.9982436],-81.831696,3868266,4003880,768
357,gpt2,wikitext-512,50257,768,357,768,13588246,[25],[0.19276007],-78.73481739737015,[25],[0.20673075],-78.80479,4540499,5911205,768
358,gpt2,wikitext-512,50257,768,358,768,5457900,[373],[0.2567929],-109.65456800119027,[373],[0.27374694],-109.718506,4033582,3704354,768
359,gpt2,wikitext-512,50257,768,359,768,4653346,[373],[0.17040907],-127.97286296282172,[373],[0.14916673],-127.839745,4126438,3544823,768
360,gpt2,wikitext-512,50257,768,360,768,5738217,[3484],[0.596934],-113.32511572195776,[3484],[0.5857498],-113.30621,4090102,4076999,768
361,gpt2,wikitext-512,50257,768,361,768,6954920,[1562],[0.10176294],-52.35778166325581,[1562],[0.11058002],-52.440857,4000421,3778572,768
362,gpt2,wikitext-512,50257,768,362,768,5029394,[262],[0.26907926],-85.97510776975626,[262],[0.29979855],-86.08321,3964699,3872189,768
363,gpt2,wikitext-512,50257,768,363,768,4221146,[547],[0.50670472],-124.53053081006392,[547],[0.4772234],-124.47059,3997142,2632835,768
364,gpt2,wikitext-512,50257,768,364,768,4440895,[287],[0.95220735],110.92864164845795,[287],[0.9556802],110.925,4476263,4863758,768
365,gpt2,wikitext-512,50257,768,365,768,6137115,[12],[0.05108454],-89.9072650379239,[12],[0.03484283],-89.52465,3901938,4662276,768
366,gpt2,wikitext-512,50257,768,366,768,4091112,[837],[0.56906897],-39.84181733845305,[837],[0.5382581],-39.78616,3836900,4052842,768
367,gpt2,wikitext-512,50257,768,367,768,5315764,[13],[0.27182466],-70.72409721234034,[13],[0.253229],-70.653244,3926460,2501624,768
368,gpt2,wikitext-512,50257,768,368,768,5519330,[3976],[0.77794341],-59.45752429305735,[3976],[0.7730061],-59.451157,3822291,5696216,768
369,gpt2,wikitext-512,50257,768,369,768,5336264,[2059],[0.06289453],-93.93565402869439,[2059],[0.05111403],-93.72827,3831504,4036187,768
370,gpt2,wikitext-512,50257,768,370,768,6885183,[3754],[0.0749142],-101.40985467623693,[3754],[0.05948329],-101.1792,4756043,5016052,768
371,gpt2,wikitext-512,50257,768,371,768,7921009,[2823],[0.06050883],-91.03297037122655,[2823],[0.05993688],-91.02348,4267862,6878818,768
372,gpt2,wikitext-512,50257,768,372,768,4302296,[389],[0.39690006],-115.74559932697701,[389],[0.38566443],-115.71688,3866322,3242853,768
373,gpt2,wikitext-512,50257,768,373,768,5453730,[2095],[0.06825909],-109.46054431895523,[2095],[0.06418902],-109.39906,4716622,3957850,768
374,gpt2,wikitext-512,50257,768,374,768,6021439,[286],[0.2237329],-88.77003925808997,[286],[0.19772433],-88.64645,3909679,4919645,768
375,gpt2,wikitext-512,50257,768,375,768,4639616,[290],[0.21326667],-119.80688463873257,[290],[0.19447386],-119.71462,3911925,3754293,768
376,gpt2,wikitext-512,50257,768,376,768,5841790,[45501],[0.99639739],-136.6269755977015,[45501],[0.9946714],-136.62526,3877951,5047231,768
377,gpt2,wikitext-512,50257,768,377,768,4965692,[1754],[0.49107937],-63.2251183340124,[1754],[0.50128967],-63.245678,3950563,3261816,768
378,gpt2,wikitext-512,50257,768,378,768,6613379,[2899],[0.98620229],-215.89585048214164,[2899],[0.9839298],-215.8935,3975876,4033468,768
379,gpt2,wikitext-512,50257,768,379,768,4958723,[416],[0.43592289],-50.49514954580372,[416],[0.44274598],-50.51068,4100914,4314551,768
380,gpt2,wikitext-512,50257,768,380,768,5308237,[683],[0.18519225],-59.6176781703698,[683],[0.19385272],-59.663376,4101826,4101701,768
