model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
CNN,eurosat,10,25088,242,108,204,[0],[0.99999999],36.51048660942032,[0],[0.9999914],36.510494,514,160,108
CNN,eurosat,10,25088,243,76,213,[0],[0.99866127],47.80356664925266,[0],[0.9990019],47.803226,234,236,76
CNN,eurosat,10,25088,244,96,335,[5],[0.62028947],9.359175122465146,[5],[0.60657924],9.381526,696,298,96
CNN,eurosat,10,25088,245,143,279,[7],[0.99999858],13.062169542789208,[7],[0.9999589],13.062208,892,160,143
CNN,eurosat,10,25088,246,80,160,[5],[0.99999881],44.1044285275715,[5],[1.],44.104424,370,160,80
CNN,eurosat,10,25088,247,161,305,[7],[0.99999995],16.533355761810736,[7],[1.],16.533356,662,160,161
CNN,eurosat,10,25088,248,128,404,[9],[0.99911388],11.35990293229552,[9],[0.996808],11.362213,943,288,128
CNN,eurosat,10,25088,249,171,324,[0],[1.],68.86201477050781,[0],[1.],68.862015,324,160,171
CNN,eurosat,10,25088,250,148,274,[7],[1.],27.938014984133314,[7],[1.],27.938015,382,160,148
CNN,eurosat,10,25088,251,160,600,[3],[0.98122999],10.29116329128538,[3],[0.98123103],10.291161,1256,445,160
CNN,eurosat,10,25088,252,140,459,[6],[0.48222152],7.718316238096959,[4],[0.45471466],8.024765,1052,290,140
CNN,eurosat,10,25088,253,164,308,[7],[1.],25.42120170593931,[7],[1.],25.4212,479,160,164
CNN,eurosat,10,25088,254,64,128,[5],[0.99999947],28.34339194594639,[5],[0.99999976],28.343391,216,160,64
CNN,eurosat,10,25088,255,140,335,[5],[0.99994928],37.65015905414323,[5],[0.99988914],37.65022,492,236,140
CNN,eurosat,10,25088,256,208,388,[0],[1.],215.81964111328125,[0],[1.],215.81964,388,160,208
CNN,eurosat,10,25088,257,112,211,[8],[0.99999999],27.24705887364282,[8],[1.],27.247059,312,160,112
CNN,eurosat,10,25088,258,189,351,[7],[1.],23.24012565668625,[7],[1.],23.240124,510,160,189
CNN,eurosat,10,25088,259,112,456,[2],[0.83869139],12.814384068677532,[2],[0.8362251],12.817331,1027,356,112
CNN,eurosat,10,25088,260,80,378,[2],[0.73964478],16.310280837928925,[2],[0.73969454],16.310213,404,366,80
CNN,eurosat,10,25088,261,152,308,[7],[0.99998631],14.665245396381861,[7],[0.99999666],14.665235,540,200,152
CNN,eurosat,10,25088,262,452,857,[4],[1.],106.79560852050781,[4],[1.],106.79561,857,160,452
CNN,eurosat,10,25088,263,88,176,[5],[0.99994679],19.474733161044306,[5],[0.9999635],19.474718,315,160,88
CNN,eurosat,10,25088,264,124,236,[0],[1.],47.566173555624275,[0],[1.],47.566177,272,160,124
CNN,eurosat,10,25088,265,80,152,[6],[0.99995964],16.140556646620226,[6],[0.999772],16.140743,646,160,80
CNN,eurosat,10,25088,266,96,279,[0],[0.92699103],12.675491340526687,[0],[0.9203414],12.682691,733,244,96
CNN,eurosat,10,25088,267,95,176,[7],[1.],28.02463531505013,[7],[1.],28.024635,262,160,95
CNN,eurosat,10,25088,268,48,108,[5],[0.99999981],33.3767625837855,[5],[1.],33.376762,136,160,48
CNN,eurosat,10,25088,269,188,368,[4],[0.99999999],18.321519861279132,[4],[0.99999976],18.321518,508,160,188
CNN,eurosat,10,25088,270,196,367,[9],[1.],70.4988784790039,[9],[1.],70.498886,406,160,196
CNN,eurosat,10,25088,271,108,198,[5],[0.99999924],36.835980219700645,[5],[1.],36.835976,538,160,108
CNN,eurosat,10,25088,272,80,224,[1],[0.99815438],16.779757558054484,[1],[0.99925536],16.778658,586,228,80
CNN,eurosat,10,25088,273,104,194,[1],[0.99999998],27.137939472597004,[1],[0.9999989],27.13794,749,160,104
CNN,eurosat,10,25088,274,112,338,[3],[0.99006401],16.853121516222057,[3],[0.988942],16.854256,683,314,112
CNN,eurosat,10,25088,275,108,198,[6],[0.99999996],38.43110660837332,[6],[1.],38.431107,526,160,108
CNN,eurosat,10,25088,276,128,236,[8],[0.99999767],26.152372787174226,[8],[1.],26.152369,340,160,128
CNN,eurosat,10,25088,277,188,356,[4],[0.99999697],22.934086969538782,[4],[1.],22.934082,485,176,188
CNN,eurosat,10,25088,278,180,348,[9],[1.],55.0360107421876,[9],[1.],55.03601,671,176,180
CNN,eurosat,10,25088,279,120,228,[1],[0.99999998],25.98073389500051,[1],[0.99999964],25.980734,804,160,120
CNN,eurosat,10,25088,280,64,136,[5],[0.99925743],14.444411213670595,[5],[0.9997781],14.443891,390,160,64
CNN,eurosat,10,25088,281,144,530,[3],[0.48706735],9.251157901581628,[3],[0.48706776],9.251157,432,478,144
CNN,eurosat,10,25088,282,80,214,[2],[0.99866041],14.873212433863532,[2],[0.9979443],14.87393,676,200,80
CNN,eurosat,10,25088,283,156,291,[6],[0.99954885],15.727454352395208,[6],[0.9999764],15.727027,679,160,156
CNN,eurosat,10,25088,284,160,418,[3],[0.99456733],13.266056154958225,[3],[0.99287486],13.26776,824,298,160
CNN,eurosat,10,25088,285,207,391,[4],[1.],23.065172195496558,[4],[1.],23.06517,509,184,207
CNN,eurosat,10,25088,286,180,576,[9],[0.99958185],28.574480585586947,[9],[0.99958175],28.57448,1260,448,180
CNN,eurosat,10,25088,287,144,292,[3],[0.99995152],11.035608133343432,[3],[0.9949511],11.040622,774,228,144
CNN,eurosat,10,25088,288,496,937,[9],[1.],284.3704833984375,[9],[1.],284.37045,937,160,496
CNN,eurosat,10,25088,289,156,842,[3],[0.79306415],8.812089513751653,[3],[0.79305387],8.812103,1276,601,156
CNN,eurosat,10,25088,290,145,271,[7],[1.],33.61171340942384,[7],[1.],33.611717,379,160,145
CNN,eurosat,10,25088,291,184,346,[9],[1.],37.32273101809682,[9],[1.],37.32273,858,176,184
CNN,eurosat,10,25088,292,80,302,[2],[0.54738903],13.762747953693834,[2],[0.5473802],13.762762,800,308,80
CNN,eurosat,10,25088,293,144,270,[8],[0.99999975],22.553509009178885,[8],[0.99999285],22.553516,398,160,144
CNN,eurosat,10,25088,294,96,177,[6],[1.],40.78588867219246,[6],[1.],40.785885,381,160,96
CNN,eurosat,10,25088,295,76,157,[1],[0.99999917],27.541876673940735,[1],[0.99999976],27.541874,415,160,76
CNN,eurosat,10,25088,296,124,244,[6],[0.99605948],25.177002049873387,[6],[0.9999558],25.173098,487,160,124
CNN,eurosat,10,25088,297,112,262,[4],[0.99999737],14.080551873606876,[4],[0.9999987],14.08055,578,216,112
CNN,eurosat,10,25088,298,148,274,[0],[1.],96.33516693115234,[0],[1.],96.33517,557,160,148
CNN,eurosat,10,25088,299,96,205,[8],[0.99899016],12.98146956783424,[8],[0.99579763],12.984671,594,160,96
CNN,eurosat,10,25088,300,64,176,[2],[0.99962754],16.366469024555403,[2],[0.9992279],16.366869,542,200,64
CNN,eurosat,10,25088,301,104,194,[1],[1.],41.840049743825745,[1],[1.],41.84005,570,160,104
CNN,eurosat,10,25088,302,128,248,[3],[0.99993381],18.750197796583926,[3],[0.998698],18.751436,419,176,128
CNN,eurosat,10,25088,303,112,224,[1],[0.99990946],16.88537115480727,[1],[0.99860424],16.886677,970,184,112
CNN,eurosat,10,25088,304,137,254,[7],[1.],25.17165374758828,[7],[1.],25.171654,374,160,137
CNN,eurosat,10,25088,305,148,274,[7],[0.99999995],20.20227819090059,[7],[0.99999833],20.20228,536,160,148
CNN,eurosat,10,25088,306,128,236,[6],[0.99902882],14.375906801691745,[6],[0.9986418],14.376294,771,160,128
CNN,eurosat,10,25088,307,80,196,[1],[0.99960107],17.347322842670547,[1],[0.9997869],17.347136,576,200,80
CNN,eurosat,10,25088,308,104,200,[1],[1.],35.1645660401924,[1],[1.],35.164562,576,160,104
CNN,eurosat,10,25088,309,112,224,[3],[0.99999581],27.477898017948398,[3],[0.9999914],27.477901,337,184,112
CNN,eurosat,10,25088,310,124,236,[9],[0.99999924],23.131874841999462,[9],[1.],23.131874,763,160,124
CNN,eurosat,10,25088,311,127,247,[2],[0.99990509],14.582910081002106,[2],[0.99910694],14.583708,1152,176,127
CNN,eurosat,10,25088,312,220,484,[9],[1.],51.68218994140626,[9],[1.],51.682194,740,274,220
CNN,eurosat,10,25088,313,96,199,[6],[0.99235504],15.096674077565776,[6],[0.9942432],15.094772,585,184,96
CNN,eurosat,10,25088,314,144,310,[4],[0.99999951],10.403717529761943,[4],[0.9999994],10.403717,896,184,144
CNN,eurosat,10,25088,315,160,320,[5],[0.99596857],11.608678630136579,[5],[0.96803933],11.637121,1192,184,160
CNN,eurosat,10,25088,316,300,570,[9],[1.],98.33334350585938,[9],[1.],98.33334,570,160,300
CNN,eurosat,10,25088,317,128,318,[4],[0.72522282],11.459269189663756,[4],[0.5284865],11.775732,504,228,128
CNN,eurosat,10,25088,318,127,304,[6],[0.48024109],12.894586488151488,[7],[0.82932997],13.939357,467,410,127
CNN,eurosat,10,25088,319,144,400,[2],[0.91781059],15.767196960971072,[2],[0.91783017],15.767176,872,372,144
CNN,eurosat,10,25088,320,128,260,[4],[0.9999772],19.300338660909308,[4],[1.],19.300312,421,200,128
CNN,eurosat,10,25088,321,160,304,[8],[0.99999839],14.854636848563963,[8],[0.97106475],14.883997,784,160,160
CNN,eurosat,10,25088,322,96,177,[3],[0.99999998],31.9467239538958,[3],[0.99999976],31.946724,271,160,96
CNN,eurosat,10,25088,323,112,216,[6],[0.99592039],13.438221486726503,[6],[0.8599973],13.584961,609,352,112
CNN,eurosat,10,25088,324,96,177,[8],[0.99999916],17.72480667579457,[8],[0.99999905],17.724806,540,160,96
CNN,eurosat,10,25088,325,104,208,[1],[0.99999947],22.603224329172278,[1],[0.99998856],22.603235,826,176,104
CNN,eurosat,10,25088,326,168,332,[2],[0.99999876],40.30563859692978,[2],[0.9999999],40.305637,1086,200,168
CNN,eurosat,10,25088,327,64,186,[5],[0.99532392],14.335180977029697,[5],[0.99630535],14.334193,292,176,64
CNN,eurosat,10,25088,328,112,211,[0],[0.99999815],36.433122580730455,[0],[0.9999598],36.433163,526,176,112
CNN,eurosat,10,25088,329,180,342,[7],[1.],24.195465088038972,[7],[1.],24.195465,360,160,180
CNN,eurosat,10,25088,330,112,211,[0],[1.],49.595050812646626,[0],[1.],49.59505,281,160,112
CNN,eurosat,10,25088,331,205,385,[7],[1.],23.594436645647995,[7],[1.],23.594437,548,160,205
CNN,eurosat,10,25088,332,80,160,[2],[0.99999568],24.11760190319339,[2],[0.9999994],24.117596,488,160,80
CNN,eurosat,10,25088,333,144,270,[6],[0.99548384],15.651209128244245,[6],[0.99696964],15.649716,745,160,144
CNN,eurosat,10,25088,334,112,281,[3],[0.98793676],14.240551127957797,[3],[0.98618025],14.242331,588,176,112
CNN,eurosat,10,25088,335,156,333,[8],[0.99848669],16.36427309481367,[8],[0.93208724],16.433088,828,220,156
CNN,eurosat,10,25088,336,144,332,[3],[0.99993504],28.28151905013564,[3],[0.9998754],28.281578,467,236,144
CNN,eurosat,10,25088,337,160,304,[4],[1.],26.898891448974624,[4],[1.],26.898891,304,160,160
CNN,eurosat,10,25088,338,80,180,[2],[0.99944992],24.255394892550356,[2],[0.9995813],24.255266,378,200,80
CNN,eurosat,10,25088,339,64,158,[2],[0.99894519],16.376921307915094,[2],[0.9996829],16.376183,476,176,64
CNN,eurosat,10,25088,340,76,148,[2],[0.9999773],19.666141324026036,[2],[0.9999703],19.66615,607,160,76
CNN,eurosat,10,25088,341,96,308,[0],[0.9562631],12.656252496995416,[0],[0.9645625],12.647611,521,306,96
CNN,eurosat,10,25088,342,96,177,[8],[1.],24.368240356855555,[8],[1.],24.36824,582,160,96
CNN,eurosat,10,25088,343,96,184,[0],[1.],34.39237976092264,[0],[0.99999976],34.392384,438,160,96
CNN,eurosat,10,25088,344,224,436,[4],[0.99999966],18.825003012515463,[4],[1.],18.825003,992,220,224
CNN,eurosat,10,25088,345,240,456,[9],[1.],72.38807678222656,[9],[1.],72.38808,486,160,240
CNN,eurosat,10,25088,346,193,364,[7],[1.],33.26898193359376,[7],[1.],33.268982,518,160,193
CNN,eurosat,10,25088,347,160,410,[3],[0.99404308],14.981057129123792,[3],[0.9964051],14.978682,635,236,160
CNN,eurosat,10,25088,348,96,211,[5],[0.88649848],9.450853443799993,[5],[0.9436652],9.388361,744,160,96
CNN,eurosat,10,25088,349,64,234,[2],[0.75440575],11.441855288999097,[2],[0.75329345],11.443331,386,252,64
CNN,eurosat,10,25088,350,80,198,[8],[0.92719732],14.7272059323517,[8],[0.919185],14.735886,654,176,80
CNN,eurosat,10,25088,351,620,1178,[9],[1.],524.4864501953125,[9],[1.],524.4865,1174,176,620
CNN,eurosat,10,25088,352,112,317,[6],[0.88777899],21.47446878014426,[6],[0.8877775],21.474468,455,290,112
CNN,eurosat,10,25088,353,96,184,[6],[0.99971211],27.807897486845935,[6],[0.99992204],27.807688,624,160,96
CNN,eurosat,10,25088,354,104,194,[1],[1.],35.818901062029006,[1],[1.],35.8189,570,160,104
CNN,eurosat,10,25088,355,96,198,[2],[0.99999871],25.918834066408895,[2],[0.99999976],25.91883,582,160,96
CNN,eurosat,10,25088,356,96,177,[8],[0.9999892],21.09889538532843,[8],[0.9999534],21.09893,363,160,96
CNN,eurosat,10,25088,357,608,1148,[9],[1.],496.6985778808594,[9],[1.],496.69858,1148,176,608
CNN,eurosat,10,25088,358,92,180,[2],[0.99999928],23.825897939959187,[2],[0.9999887],23.825907,749,160,92
CNN,eurosat,10,25088,359,124,346,[0],[0.98415633],25.923889447991854,[0],[0.9884399],25.919548,521,290,124
CNN,eurosat,10,25088,360,96,184,[2],[0.99999922],21.71906740269338,[2],[1.],21.719067,696,160,96
CNN,eurosat,10,25088,361,569,1073,[4],[1.],73.29316711425781,[4],[1.],73.29315,1073,176,569
CNN,eurosat,10,25088,362,472,895,[9],[1.],290.9951171875,[9],[1.],290.99512,895,184,472
CNN,eurosat,10,25088,363,1149,2175,[4],[1.],433.6638488769531,[4],[1.],433.66382,2175,160,1149
CNN,eurosat,10,25088,364,120,228,[1],[0.99999999],30.870815286814878,[1],[0.99999976],30.870817,668,200,120
CNN,eurosat,10,25088,365,112,211,[2],[0.99998229],22.859171462439846,[2],[0.9999999],22.859154,899,160,112
CNN,eurosat,10,25088,366,180,504,[6],[0.92312232],36.7647965418205,[6],[0.923122],36.764797,464,176,180
CNN,eurosat,10,25088,367,96,237,[8],[0.99828005],30.908658077718528,[8],[0.9969687],30.909973,520,244,96
CNN,eurosat,10,25088,368,112,224,[8],[0.9999977],21.555235305620293,[8],[0.9999993],21.555235,641,160,112
CNN,eurosat,10,25088,369,108,198,[5],[0.99999826],33.943849396369025,[5],[1.],33.943848,469,160,108
CNN,eurosat,10,25088,370,111,373,[7],[0.99222595],14.617368248158769,[7],[0.9922633],14.617331,679,338,111
CNN,eurosat,10,25088,371,112,216,[5],[0.99967193],19.191715300186093,[5],[0.99998677],19.191402,675,160,112
CNN,eurosat,10,25088,372,108,204,[2],[1.],31.11733055163965,[2],[1.],31.117329,820,160,108
CNN,eurosat,10,25088,373,80,168,[8],[0.9978266],14.7272705608498,[8],[0.9945321],14.730578,518,160,80
CNN,eurosat,10,25088,374,113,212,[7],[1.],21.289773941852335,[7],[1.],21.289772,357,160,113
CNN,eurosat,10,25088,375,80,240,[3],[0.93983156],14.690693829889023,[3],[0.93982655],14.6907,312,244,80
CNN,eurosat,10,25088,376,200,380,[6],[0.99981818],22.286289856745576,[6],[0.99999785],22.286112,801,160,200
CNN,eurosat,10,25088,377,152,296,[9],[0.99999999],40.91999435927493,[9],[1.],40.919994,871,176,152
CNN,eurosat,10,25088,378,92,173,[1],[1.],28.88185692023392,[1],[1.],28.881855,512,160,92
CNN,eurosat,10,25088,379,171,324,[0],[1.],61.479034423828125,[0],[1.],61.47904,331,160,171
CNN,eurosat,10,25088,380,80,168,[3],[0.99999999],26.85449983147208,[3],[0.99999976],26.8545,350,176,80
CNN,eurosat,10,25088,381,64,138,[5],[0.99999273],28.488483067858294,[5],[0.99999905],28.488476,262,160,64
CNN,eurosat,10,25088,382,112,237,[2],[0.99995359],21.22665278259168,[2],[0.9999608],21.226646,1001,160,112
CNN,eurosat,10,25088,383,187,453,[7],[0.9993973],10.513220950153816,[7],[0.9990569],10.513561,886,290,187
CNN,eurosat,10,25088,384,108,212,[2],[0.99996226],17.55193288300672,[2],[0.9999397],17.551954,945,160,108
CNN,eurosat,10,25088,385,176,329,[4],[1.],26.76292419433595,[4],[1.],26.762924,329,160,176
CNN,eurosat,10,25088,386,80,168,[6],[0.99999798],24.848732108760426,[6],[0.9999944],24.848736,646,160,80
CNN,eurosat,10,25088,387,112,306,[6],[0.84949371],10.006553841722646,[6],[0.9095729],9.938219,796,208,112
CNN,eurosat,10,25088,388,140,355,[3],[0.99993978],16.73960794824941,[3],[0.9998785],16.73967,608,310,140
CNN,eurosat,10,25088,389,160,448,[3],[0.95624243],24.142854012301232,[3],[0.95624244],24.142855,486,372,160
CNN,eurosat,10,25088,390,80,234,[1],[0.9976365],16.758795972869475,[1],[0.9984701],16.757961,650,220,80
CNN,eurosat,10,25088,391,64,146,[1],[0.99994578],19.510537004926498,[1],[0.99994147],19.510542,464,176,64
CNN,eurosat,10,25088,392,128,352,[0],[0.63108555],15.333810855647798,[0],[0.6311588],15.3336935,935,372,128
CNN,eurosat,10,25088,393,161,305,[7],[1.],25.854534149274382,[7],[1.],25.854532,450,160,161
CNN,eurosat,10,25088,394,112,269,[2],[0.99912765],13.665104984926296,[2],[0.9980573],13.666176,772,200,112
CNN,eurosat,10,25088,395,144,314,[4],[0.99999734],16.461329261460378,[4],[0.99998176],16.461346,525,220,144
CNN,eurosat,10,25088,396,92,173,[1],[1.],40.91576385498776,[1],[1.],40.915768,505,160,92
CNN,eurosat,10,25088,397,80,280,[1],[0.99750839],15.22880926191751,[1],[0.99415165],15.23218,518,240,80
CNN,eurosat,10,25088,398,159,508,[2],[0.8557791],8.687636721317771,[2],[0.8654197],8.676435,933,256,159
CNN,eurosat,10,25088,399,112,305,[8],[0.98366895],11.250755992098119,[8],[0.954843],11.2804985,894,216,112
CNN,eurosat,10,25088,400,113,212,[7],[1.],26.934698104862218,[7],[1.],26.934698,282,160,113
CNN,eurosat,10,25088,401,152,350,[9],[1.],33.69371795797126,[9],[1.],33.693718,734,220,152
CNN,eurosat,10,25088,402,180,342,[0],[1.],234.29248046875,[0],[1.],234.29248,342,160,180
CNN,eurosat,10,25088,403,80,290,[5],[0.617331],7.561397137494001,[5],[0.6944778],7.443642,748,160,80
CNN,eurosat,10,25088,404,128,305,[3],[0.99604072],27.341586923083547,[3],[0.9983569],27.339264,350,236,128
CNN,eurosat,10,25088,405,168,312,[7],[0.99999974],15.426632187418406,[7],[1.],15.426633,653,160,168
CNN,eurosat,10,25088,406,128,260,[8],[0.99999996],20.667806665821683,[8],[1.],20.667807,504,160,128
CNN,eurosat,10,25088,407,112,236,[0],[0.99996897],24.7203259824159,[0],[0.99999774],24.720297,533,200,112
CNN,eurosat,10,25088,408,145,271,[7],[1.],19.23274993966717,[7],[1.],19.23275,419,160,145
CNN,eurosat,10,25088,409,96,351,[5],[0.48405876],19.046500435278258,[5],[0.48405823],19.0465,559,385,96
CNN,eurosat,10,25088,410,112,211,[8],[0.99999947],29.85784965208922,[8],[0.99999034],29.857857,312,160,112
CNN,eurosat,10,25088,411,136,253,[7],[1.],20.68087768591855,[7],[1.],20.680878,426,160,136
CNN,eurosat,10,25088,412,108,242,[5],[0.98703507],19.41102944954558,[5],[0.983491],19.414627,647,176,108
CNN,eurosat,10,25088,413,96,192,[5],[0.99425648],12.851219064056076,[5],[0.9991001],12.846359,733,160,96
CNN,eurosat,10,25088,414,148,314,[2],[0.9999178],42.410227012441034,[2],[0.9999994],42.410145,974,236,148
CNN,eurosat,10,25088,415,128,341,[8],[0.99145166],10.506691091013218,[8],[0.9938036],10.504322,1117,216,128
CNN,eurosat,10,25088,416,609,1149,[4],[1.],172.89895629882812,[4],[1.],172.89894,1149,160,609
CNN,eurosat,10,25088,417,264,498,[4],[1.],37.4246826171875,[4],[1.],37.424683,498,160,264
CNN,eurosat,10,25088,418,128,236,[3],[0.99999347],17.414507716900495,[3],[0.9999913],17.41451,439,176,128
CNN,eurosat,10,25088,419,248,464,[9],[1.],154.02261352539062,[9],[1.],154.02261,533,200,248
CNN,eurosat,10,25088,420,144,310,[3],[0.99958221],34.12381570626907,[3],[0.99994266],34.123455,480,236,144
CNN,eurosat,10,25088,421,620,1178,[9],[1.],532.9136962890625,[9],[1.],532.91364,1174,176,620
CNN,eurosat,10,25088,422,108,198,[8],[0.99999695],14.323292923684079,[8],[0.99999344],14.323297,846,160,108
CNN,eurosat,10,25088,423,209,389,[7],[1.],27.111476898195118,[7],[1.],27.111477,568,160,209
CNN,eurosat,10,25088,424,112,211,[6],[0.91672949],17.059200462076237,[6],[0.98858577],16.983738,613,160,112
CNN,eurosat,10,25088,425,584,1106,[9],[1.],441.4999694824219,[9],[1.],441.49994,1106,176,584
CNN,eurosat,10,25088,426,76,157,[1],[0.99998978],26.326618881892458,[1],[0.99999905],26.32661,415,160,76
CNN,eurosat,10,25088,427,372,705,[4],[1.],51.045379638671875,[4],[1.],51.04538,705,176,372
CNN,eurosat,10,25088,428,112,211,[8],[0.99999966],18.433739045972235,[8],[0.9999126],18.43383,435,160,112
CNN,eurosat,10,25088,429,120,240,[1],[1.],29.710872650898313,[1],[0.9999999],29.710873,852,176,120
CNN,eurosat,10,25088,430,112,254,[3],[0.99893396],18.16224520120806,[3],[0.998743],18.162436,567,160,112
CNN,eurosat,10,25088,431,108,204,[0],[1.],62.34800720214844,[0],[1.],62.348007,301,160,108
CNN,eurosat,10,25088,432,92,180,[5],[1.],58.117355346699945,[5],[1.],58.117355,429,160,92
CNN,eurosat,10,25088,433,112,418,[5],[0.97529423],11.603071461252837,[5],[0.97892284],11.599359,723,274,112
CNN,eurosat,10,25088,434,76,157,[1],[0.99999303],25.61257868370166,[1],[0.9999994],25.612574,415,160,76
CNN,eurosat,10,25088,435,112,246,[4],[0.99930578],12.426059911244952,[4],[0.9999908],12.425375,355,200,112
CNN,eurosat,10,25088,436,620,1178,[9],[1.],567.4181518554688,[9],[1.],567.41815,1174,176,620
CNN,eurosat,10,25088,437,148,294,[9],[1.],69.77258300781517,[9],[1.],69.77259,824,184,148
CNN,eurosat,10,25088,438,145,271,[7],[0.99999988],17.81596386153765,[7],[1.],17.815964,509,160,145
CNN,eurosat,10,25088,439,76,157,[1],[0.9999924],24.3619899432041,[1],[0.999997],24.361988,458,160,76
CNN,eurosat,10,25088,440,96,192,[0],[0.99907906],19.749845615630516,[0],[0.9997925],19.749132,574,176,96
CNN,eurosat,10,25088,441,112,241,[6],[0.40707875],6.118571513727984,[7],[0.9952867],10.582954,615,160,112
CNN,eurosat,10,25088,442,128,290,[3],[0.999997],19.31924357127097,[3],[0.9999112],19.31933,608,252,128
CNN,eurosat,10,25088,443,140,276,[6],[0.99534309],26.938910040621586,[6],[0.9982912],26.935955,659,160,140
CNN,eurosat,10,25088,444,95,342,[1],[0.98185857],12.16601689869968,[1],[0.9759995],12.172002,740,228,95
CNN,eurosat,10,25088,445,127,235,[8],[0.99999991],21.229930968354868,[8],[1.],21.22993,658,160,127
CNN,eurosat,10,25088,446,104,194,[1],[0.99999998],28.264511124086944,[1],[0.99999964],28.26451,769,200,104
CNN,eurosat,10,25088,447,96,184,[2],[0.99982506],15.696265655557234,[2],[0.99979967],15.696291,798,160,96
CNN,eurosat,10,25088,448,168,312,[0],[1.],134.17237854003906,[0],[1.],134.17238,312,160,168
CNN,eurosat,10,25088,449,159,294,[6],[0.99440885],8.700513071126451,[6],[0.9915338],8.703407,817,160,159
CNN,eurosat,10,25088,450,96,325,[1],[0.9807144],17.757013284421184,[1],[0.99061793],17.746965,631,284,96
CNN,eurosat,10,25088,451,96,184,[6],[0.99999998],33.94368364650923,[6],[1.],33.943684,442,160,96
CNN,eurosat,10,25088,452,159,681,[8],[0.87012619],9.686537538015337,[8],[0.85404915],9.705187,932,485,159
CNN,eurosat,10,25088,453,128,236,[8],[0.99999998],29.138786332733794,[8],[0.98848593],29.150368,415,200,128
CNN,eurosat,10,25088,454,108,256,[0],[0.99991961],51.79607038509001,[0],[0.9999993],51.79599,226,244,108
CNN,eurosat,10,25088,455,160,304,[4],[1.],23.681934357202206,[4],[1.],23.681934,304,160,160
CNN,eurosat,10,25088,456,152,287,[7],[1.],25.80953979504672,[7],[1.],25.809536,394,160,152
CNN,eurosat,10,25088,457,124,274,[6],[0.91244624],14.606524410458842,[6],[0.96897763],14.5464115,862,176,124
CNN,eurosat,10,25088,458,156,357,[2],[0.9916232],27.436066348367262,[2],[0.9947877],27.43288,853,236,156
CNN,eurosat,10,25088,459,64,380,[1],[0.73876107],6.5540743906292445,[1],[0.74419034],6.5467515,620,228,64
CNN,eurosat,10,25088,460,96,184,[2],[0.99999563],20.55164202395625,[2],[0.9999999],20.551636,537,160,96
CNN,eurosat,10,25088,461,173,326,[7],[1.],23.691810608552753,[7],[1.],23.69181,482,160,173
CNN,eurosat,10,25088,462,143,301,[7],[0.99998457],13.028665715621816,[7],[0.9995629],13.029088,448,200,143
CNN,eurosat,10,25088,463,92,207,[5],[0.99990729],39.22875329848602,[5],[0.99992025],39.22874,446,200,92
CNN,eurosat,10,25088,464,156,339,[4],[0.99999859],13.786962007230459,[4],[0.9999968],13.786963,717,244,156
CNN,eurosat,10,25088,465,177,330,[7],[1.],27.10756111145357,[7],[1.],27.10756,591,160,177
CNN,eurosat,10,25088,466,128,236,[8],[0.99999975],18.900190602364344,[8],[1.],18.900188,575,160,128
CNN,eurosat,10,25088,467,172,362,[4],[0.9997107],9.688640016834839,[4],[0.99987817],9.688473,1105,276,172
CNN,eurosat,10,25088,468,108,224,[9],[0.99992337],21.6338466229715,[9],[0.99992156],21.63385,701,176,108
CNN,eurosat,10,25088,469,128,236,[0],[1.],75.97999572753906,[0],[1.],75.979996,340,160,128
CNN,eurosat,10,25088,470,104,200,[7],[0.99995629],13.789045171732146,[7],[0.99961203],13.78939,288,160,104
CNN,eurosat,10,25088,471,128,248,[3],[0.99987845],18.194587192672813,[3],[0.9996829],18.194782,400,176,128
CNN,eurosat,10,25088,472,80,316,[6],[0.73261527],8.97095895862784,[6],[0.7325622],8.971031,540,208,80
CNN,eurosat,10,25088,473,620,1178,[9],[1.],547.219482421875,[9],[1.],547.2195,1174,200,620
CNN,eurosat,10,25088,474,592,1123,[9],[1.],496.74188232421875,[9],[1.],496.74185,1123,176,592
CNN,eurosat,10,25088,475,136,294,[9],[1.],50.37469482421876,[9],[1.],50.374695,1059,160,136
CNN,eurosat,10,25088,476,140,266,[0],[1.],100.40596008300781,[0],[1.],100.40596,266,160,140
CNN,eurosat,10,25088,477,144,270,[4],[1.],16.227386477121524,[4],[1.],16.227386,280,160,144
CNN,eurosat,10,25088,478,88,160,[7],[1.],22.33850860600857,[7],[1.],22.338509,256,160,88
CNN,eurosat,10,25088,479,128,240,[0],[0.9999985],29.3951450098284,[0],[0.98535776],29.409893,496,160,128
CNN,eurosat,10,25088,480,112,407,[8],[0.8090732],8.972966651448607,[8],[0.8103954],8.971333,942,336,112
CNN,eurosat,10,25088,481,164,308,[0],[1.],83.0076904296875,[0],[1.],83.00769,316,160,164
CNN,eurosat,10,25088,482,164,332,[9],[1.],81.85979461669922,[9],[1.],81.859795,604,192,164
CNN,eurosat,10,25088,483,128,236,[2],[0.99999916],25.208947063910397,[2],[1.],25.208946,983,160,128
CNN,eurosat,10,25088,484,112,261,[3],[0.99974349],18.570305825728482,[3],[0.9995763],18.570475,387,220,112
