model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
google_gemma-7b,wikitext,256000,3072,181,3072,127522276,[218217],[0.6441753],-8.704174660977504,[218217],[0.64341676],-8.702993,78599745,69966737,3072
google_gemma-7b,wikitext,256000,3072,182,3072,131458583,[2676],[0.99139332],-0.7967187666289515,[2676],[0.9982602],-0.8036061,78598331,70211526,3072
google_gemma-7b,wikitext,256000,3072,183,3072,130427353,[1688],[0.98283565],-25.74260866253725,[1688],[0.9893588],-25.749216,78594869,73998837,3072
google_gemma-7b,wikitext,256000,3072,184,3072,137783699,[4203],[0.93637171],-7.366958356560247,[4203],[0.95744985],-7.3892136,78598303,118801846,3072
google_gemma-7b,wikitext,256000,3072,185,3072,120821652,[11995],[0.9702292],9.13566117710258,[11995],[0.98389786],9.121661,78606585,88347480,3072
google_gemma-7b,wikitext,256000,3072,186,3072,95499040,[708],[0.74830489],-21.829485765216294,[708],[0.5517046],-21.524662,78598146,73426402,3072
google_gemma-7b,wikitext,256000,3072,187,3072,175231923,[235265],[0.66931837],16.351073733544997,[235265],[0.6976486],16.309626,78598559,137788622,3072
google_gemma-7b,wikitext,256000,3072,188,3072,131640426,[207458],[0.65619362],11.877540986442574,[207458],[0.6605828],11.870863,78604758,44034990,3072
google_gemma-7b,wikitext,256000,3072,189,3072,114336691,[17716],[0.99999866],42.4782957116542,[17716],[1.],42.478325,78599643,75859877,3072
google_gemma-7b,wikitext,256000,3072,190,3072,202188813,[3778],[0.81390932],8.089942383750829,[3778],[0.82569826],8.075577,78597459,189909261,3072
google_gemma-7b,wikitext,256000,3072,191,3072,103850853,[178844],[0.59123932],-10.239533643524236,[178844],[0.5900659],-10.237515,78595074,65047749,3072
google_gemma-7b,wikitext,256000,3072,192,3072,107379826,[954],[0.19788861],-11.452956626088197,[954],[0.99296415],-13.065938,78599689,54013765,3072
google_gemma-7b,wikitext,256000,3072,193,3072,150087793,[229223],[0.35834221],17.582514576083913,[229223],[0.31416923],17.714052,78594765,91853452,3072
google_gemma-7b,wikitext,256000,3072,194,3072,134027464,[5900],[0.12985537],-22.261133392503417,[5900],[0.99800855],-24.300472,78597839,109728051,3072
google_gemma-7b,wikitext,256000,3072,195,3072,156141823,[137451],[0.29645822],-37.46139329230492,[137451],[0.22484644],-37.184887,78607997,94510117,3072
google_gemma-7b,wikitext,256000,3072,196,3072,131852157,[218217],[0.99172386],-9.743274424775837,[218217],[0.9843896],-9.735844,78603103,58579494,3072
google_gemma-7b,wikitext,256000,3072,197,3072,167005701,[235265],[0.00675842],47.00198219667554,[235265],[0.6099364],42.49939,78598108,205795193,3072
google_gemma-7b,wikitext,256000,3072,198,3072,153766728,[235276],[0.3799972],-27.236382380404685,[235276],[0.34521136],-27.140362,78602201,79360881,3072
google_gemma-7b,wikitext,256000,3072,199,3072,177470329,[45537],[0.62872441],-7.6261114623958886,[45537],[0.6324149],-7.6319585,78615840,91687630,3072
google_gemma-7b,wikitext,256000,3072,200,3072,111467270,[4562],[0.99786724],-16.479413276685815,[4562],[0.99719584],-16.478733,78595074,103001545,3072
google_gemma-7b,wikitext,256000,3072,201,3072,213812937,[5661],[0.28903522],-36.12798729735357,[5661],[0.30641907],-36.186417,78595381,196395103,3072
google_gemma-7b,wikitext,256000,3072,202,3072,196809313,[22352],[0.64153937],25.058867330750576,[22352],[0.7483323],24.904882,78602094,175160714,3072
google_gemma-7b,wikitext,256000,3072,203,3072,103785103,[1688],[0.07180713],-27.52638287365392,[1688],[0.9662122],-30.125788,78594765,93203246,3072
google_gemma-7b,wikitext,256000,3072,204,3072,157593878,[207458],[0.52169243],20.524633758356238,[207458],[0.5270474],20.514433,78596919,61964472,3072
google_gemma-7b,wikitext,256000,3072,205,3072,144051906,[218217],[0.94122136],-11.998125535856717,[218217],[0.93050236],-11.986719,78597459,129234100,3072
google_gemma-7b,wikitext,256000,3072,206,3072,168685925,[37563],[0.99999688],20.14056517755087,[37563],[0.99999976],20.140541,78594973,123494267,3072
google_gemma-7b,wikitext,256000,3072,207,3072,248050471,[1702],[0.7026673],9.840515955704698,[1702],[0.7525804],9.771882,78594765,226787225,3072
google_gemma-7b,wikitext,256000,3072,208,3072,125943486,[3763],[0.99867249],-18.58273227995063,[3763],[0.99358046],-18.577595,78594765,63378241,3072
google_gemma-7b,wikitext,256000,3072,209,3072,154618862,[235304],[0.69198196],-42.53567423777011,[235304],[0.72627914],-42.584053,78605369,74225749,3072
google_gemma-7b,wikitext,256000,3072,210,3072,172586781,[52170],[0.57625881],28.460095796000136,[52170],[0.684901],28.28737,78607563,135426857,3072
google_gemma-7b,wikitext,256000,3072,211,3072,205860712,[235265],[0.46533054],38.757240571693316,[235265],[0.43859604],38.81641,78609629,140387641,3072
google_gemma-7b,wikitext,256000,3072,212,3072,113150594,[3274],[0.80425794],-18.206324764532088,[3274],[0.80413294],-18.20619,78600480,100912406,3072
google_gemma-7b,wikitext,256000,3072,213,3072,158133698,[233880],[0.96335395],30.838493286728184,[233880],[0.9843746],30.816948,78608443,111255570,3072
google_gemma-7b,wikitext,256000,3072,214,3072,158388998,[38992],[0.99807242],-4.781715233401781,[38992],[0.9985952],-4.782262,78602769,104311688,3072
google_gemma-7b,wikitext,256000,3072,215,3072,117420529,[1165],[0.34531549],-14.855118252710422,[1165],[0.3286959],-14.805835,78597228,72607347,3072
google_gemma-7b,wikitext,256000,3072,216,3072,122292025,[919],[0.95891699],-13.029694014607392,[919],[0.95593053],-13.026542,78612168,105294026,3072
google_gemma-7b,wikitext,256000,3072,217,3072,166643756,[179195],[0.13748888],-19.20485176380224,[179195],[0.12864363],-19.138361,78603587,140998268,3072
google_gemma-7b,wikitext,256000,3072,218,3072,123076710,[1144],[0.99948969],8.049731476354872,[1144],[0.9997125],8.049526,78595074,70312657,3072
google_gemma-7b,wikitext,256000,3072,219,3072,103828643,[218217],[0.79583335],2.1286454668801333,[218217],[0.7803935],2.1482322,78598711,39960414,3072
google_gemma-7b,wikitext,256000,3072,220,3072,227026306,[123212],[0.77731336],-0.04469816650291891,[123212],[0.7977585],-0.07066247,78614336,175491186,3072
google_gemma-7b,wikitext,256000,3072,221,3072,184224843,[167487],[0.99980853],46.152519976522726,[167487],[0.9999999],46.152313,78599299,69630387,3072
google_gemma-7b,wikitext,256000,3072,222,3072,159382277,[1277],[0.92301049],-9.032632514213702,[1277],[0.9718516],-9.08422,78598688,109017930,3072
google_gemma-7b,wikitext,256000,3072,223,3072,170859684,[235315],[0.85945658],-57.47656245191494,[235315],[0.9197175],-57.54432,78601301,86670968,3072
google_gemma-7b,wikitext,256000,3072,224,3072,192307260,[235265],[0.5805868],38.603335859775825,[235265],[0.5369126],38.68153,78603113,119188865,3072
google_gemma-7b,wikitext,256000,3072,225,3072,177138398,[235274],[0.40175859],-1.781646204430487,[235274],[0.41952685],-1.8249075,78599712,46329690,3072
google_gemma-7b,wikitext,256000,3072,226,3072,97084409,[167409],[0.59971717],31.90182103251538,[167409],[0.43211448],32.22959,78600994,59161553,3072
google_gemma-7b,wikitext,256000,3072,227,3072,211194071,[110],[0.0491042],-1.6429399410571692,[110],[0.06944992],-1.9896119,78617647,85770944,3072
google_gemma-7b,wikitext,256000,3072,228,3072,196116457,[235265],[0.58362831],36.86467046472704,[235265],[0.56743634],36.892788,78596534,77283005,3072
google_gemma-7b,wikitext,256000,3072,229,3072,101845806,[137451],[0.57964029],-15.887261997397962,[137451],[0.5749101],-15.879047,78605898,63558360,3072
google_gemma-7b,wikitext,256000,3072,230,3072,105809367,[190564],[0.40729846],-6.067838242540267,[190564],[0.32485792],-5.8417196,78606760,89251560,3072
google_gemma-7b,wikitext,256000,3072,231,3072,132389626,[3790],[0.99876525],-9.706636880091603,[3790],[0.9998976],-9.70776,78598612,119726508,3072
google_gemma-7b,wikitext,256000,3072,232,3072,114361246,[1688],[0.79660187],-16.378461398116823,[1688],[0.8122749],-16.397936,78596534,51874149,3072
google_gemma-7b,wikitext,256000,3072,233,3072,122290370,[44722],[4.07840763e-07],91.48533824346137,[44722],[0.37580487],77.75162,78598792,80290554,3072
google_gemma-7b,wikitext,256000,3072,234,3072,103668353,[137451],[0.49468469],-22.013107128244545,[137451],[0.41331056],-21.833382,78597254,53471953,3072
google_gemma-7b,wikitext,256000,3072,235,3072,163868250,[24860],[0.77187863],8.275991096934346,[24860],[0.7728636],8.274735,78595842,76627811,3072
google_gemma-7b,wikitext,256000,3072,236,3072,129261158,[8022],[0.98993326],-16.661741993488107,[8022],[0.9927608],-16.664616,78595381,80906917,3072
google_gemma-7b,wikitext,256000,3072,237,3072,108913451,[901],[0.98776409],-11.432404117966604,[901],[0.98711616],-11.431735,78594869,82962901,3072
google_gemma-7b,wikitext,256000,3072,238,3072,241575699,[604],[0.24933763],-7.302815569128651,[604],[0.2543463],-7.3226986,78596534,129471893,3072
google_gemma-7b,wikitext,256000,3072,239,3072,115412833,[207458],[0.99664956],15.495751463331654,[207458],[0.99486095],15.497536,78595381,49413724,3072
google_gemma-7b,wikitext,256000,3072,240,3072,109982369,[984],[0.96700328],-19.0816905226383,[984],[0.96268135],-19.077213,78598333,88041459,3072
google_gemma-7b,wikitext,256000,3072,241,3072,175112170,[235265],[0.51635524],41.80953132095557,[235265],[0.50613385],41.82954,78594765,148417177,3072
google_gemma-7b,wikitext,256000,3072,242,3072,134338298,[48709],[0.99950064],23.72653556114034,[48709],[0.9999672],23.726088,78594765,48487680,3072
google_gemma-7b,wikitext,256000,3072,243,3072,114802189,[954],[0.99603358],-21.752625122822334,[954],[0.991041],-21.747566,78601762,79312670,3072
google_gemma-7b,wikitext,256000,3072,244,3072,156520115,[119525],[0.99998974],-28.651465643401686,[119525],[0.99999726],-28.651484,78614110,115530200,3072
google_gemma-7b,wikitext,256000,3072,245,3072,116583123,[235276],[0.42868827],-29.95495378925431,[235276],[0.46457523],-30.035355,78599299,61342700,3072
google_gemma-7b,wikitext,256000,3072,246,3072,110065966,[1688],[0.97777279],-21.887550503349193,[1688],[0.9335734],-21.84127,78597535,68670104,3072
google_gemma-7b,wikitext,256000,3072,247,3072,101097944,[118475],[0.13849805],-31.304183107947786,[118475],[0.08888756],-30.860672,78600280,64874632,3072
google_gemma-7b,wikitext,256000,3072,248,3072,150936109,[235265],[0.80555786],54.01959549070179,[235265],[0.7933897],54.034794,78602462,143297766,3072
google_gemma-7b,wikitext,256000,3072,249,3072,203614582,[235265],[0.23823153],-7.041945332199208,[235265],[0.23282008],-7.018972,78600637,160580326,3072
google_gemma-7b,wikitext,256000,3072,250,3072,194372672,[6883],[0.92262216],-11.954963131412136,[6883],[0.92990977],-11.962816,78594765,119018810,3072
google_gemma-7b,wikitext,256000,3072,251,3072,111521990,[137451],[0.48769257],-11.584640480354158,[137451],[0.7021802],-11.94915,78618529,33312974,3072
google_gemma-7b,wikitext,256000,3072,252,3072,131614862,[207458],[0.5317223],22.77758804168793,[207458],[0.53222215],22.776653,78594765,59655141,3072
google_gemma-7b,wikitext,256000,3072,253,3072,137567467,[3891],[0.99549585],-24.834152595137574,[3891],[0.903379],-24.737076,78594765,91750779,3072
google_gemma-7b,wikitext,256000,3072,254,3072,146458285,[578],[0.34648727],14.536910376724517,[578],[0.35388154],14.5157795,78599950,124595678,3072
google_gemma-7b,wikitext,256000,3072,255,3072,102201077,[1165],[0.85264999],-32.7786202883891,[1165],[0.89378554],-32.82573,78595381,89999762,3072
google_gemma-7b,wikitext,256000,3072,256,3072,118125842,[167409],[0.47723387],17.44924034614583,[167409],[0.4583372],17.489643,78597530,27718255,3072
google_gemma-7b,wikitext,256000,3072,257,3072,135159104,[1941],[0.89339214],-42.29210126902495,[1941],[0.91824955],-42.31958,78598640,77740634,3072
google_gemma-7b,wikitext,256000,3072,258,3072,190315097,[235265],[3.62121755e-05],31.983706403035104,[235265],[0.39680186],22.681908,78594765,81102964,3072
google_gemma-7b,wikitext,256000,3072,259,3072,226347370,[235265],[0.31692699],106.27884459376867,[235265],[0.4390719],105.95286,78618017,110861112,3072
google_gemma-7b,wikitext,256000,3072,260,3072,177349975,[235265],[0.7849866],20.061218581266587,[235265],[0.7257769],20.139643,78594765,141610146,3072
google_gemma-7b,wikitext,256000,3072,261,3072,122724115,[46672],[0.23780745],20.574050322786526,[46672],[0.1955488],20.7697,78596151,45899085,3072
google_gemma-7b,wikitext,256000,3072,262,3072,214553016,[235265],[0.46011102],-0.7770891980251032,[235265],[0.456266],-0.76872545,78594765,208300302,3072
google_gemma-7b,wikitext,256000,3072,263,3072,121666454,[510],[0.99997899],-16.768983814131808,[510],[0.999997],-16.769016,78612898,94313907,3072
google_gemma-7b,wikitext,256000,3072,264,3072,163679799,[235265],[0.53570931],22.53144547577258,[235265],[0.58707196],22.439886,78611933,154147642,3072
google_gemma-7b,wikitext,256000,3072,265,3072,173129642,[573],[0.49626343],-31.36896984177221,[573],[0.48006913],-31.335796,78597872,40041047,3072
google_gemma-7b,wikitext,256000,3072,266,3072,134181916,[2342],[0.99998738],5.037747607282483,[2342],[0.9999795],5.0377717,78596638,81408763,3072
google_gemma-7b,wikitext,256000,3072,267,3072,170236283,[4492],[0.65281893],14.214047409281553,[4492],[0.7541278],14.0697975,78607054,137677606,3072
google_gemma-7b,wikitext,256000,3072,268,3072,123825200,[9110],[0.00429092],28.4375776355238,[9110],[0.8963939],23.095716,78597282,94838108,3072
google_gemma-7b,wikitext,256000,3072,269,3072,94577236,[635],[0.88565294],22.395386418092293,[635],[0.8855685],22.395494,78598569,101883340,3072
google_gemma-7b,wikitext,256000,3072,270,3072,141374452,[578],[3.32556997e-06],123.74891739169769,[578],[0.46786666],111.89456,78605338,91937764,3072
google_gemma-7b,wikitext,256000,3072,271,3072,142427750,[235315],[0.84576479],-36.9086350043455,[235315],[0.79711604],-36.849426,78621351,85714885,3072
google_gemma-7b,wikitext,256000,3072,272,3072,196320332,[2412],[0.91220411],3.646594271436054,[2412],[0.90733147],3.6519463,78597530,131802076,3072
google_gemma-7b,wikitext,256000,3072,273,3072,153936308,[235265],[0.54304347],2.730889081055635,[235265],[0.50682926],2.7998881,78599998,149246394,3072
google_gemma-7b,wikitext,256000,3072,274,3072,158689983,[35332],[0.85537366],11.714053404165824,[35332],[0.86541075],11.702424,78610891,139542034,3072
google_gemma-7b,wikitext,256000,3072,275,3072,105908956,[235284],[0.78029672],-15.707481576323095,[235284],[0.8074944],-15.741753,78595074,77198369,3072
google_gemma-7b,wikitext,256000,3072,276,3072,164164167,[235265],[0.62254999],-21.241682965001907,[235265],[0.55893284],-21.133875,78594765,104029279,3072
google_gemma-7b,wikitext,256000,3072,277,3072,171117660,[10629],[0.46037682],12.224495722308426,[10629],[0.50284994],12.136248,78594765,149182515,3072
google_gemma-7b,wikitext,256000,3072,278,3072,159744521,[235265],[0.67257374],0.03152168133812655,[235265],[0.7569272],-0.086605996,78601571,163914045,3072
google_gemma-7b,wikitext,256000,3072,279,3072,149038132,[954],[0.97808814],-1.7822764217468414,[954],[0.97352093],-1.7776284,78596922,134752139,3072
google_gemma-7b,wikitext,256000,3072,280,3072,109486599,[178844],[0.81707672],-20.11192538835254,[218217],[0.47291753],-19.544928,78598455,76303644,3072
google_gemma-7b,wikitext,256000,3072,281,3072,126703553,[35323],[0.98267318],-12.650541566929814,[35323],[0.98062104],-12.648445,78670213,82621525,3072
google_gemma-7b,wikitext,256000,3072,282,3072,119019063,[738],[0.99971565],-9.224572938495387,[738],[0.9999839],-9.224816,78625156,84417042,3072
google_gemma-7b,wikitext,256000,3072,283,3072,204546025,[14354],[0.40569466],49.74761346030882,[14354],[0.40067998],49.760067,78602847,123817602,3072
google_gemma-7b,wikitext,256000,3072,284,3072,185639226,[5593],[0.992194],2.6606638937182265,[5593],[0.99571973],2.6571176,78594765,178970297,3072
google_gemma-7b,wikitext,256000,3072,285,3072,135854091,[218217],[0.80309385],-15.970405933948937,[218217],[0.77079946],-15.929294,78607946,107741788,3072
google_gemma-7b,wikitext,256000,3072,286,3072,155398126,[16925],[0.99372252],39.79785457363347,[16925],[0.9963496],39.79523,78598845,147446952,3072
google_gemma-7b,wikitext,256000,3072,287,3072,170731832,[235265],[0.45657083],-5.725641649441393,[235265],[0.43472534],-5.6766634,78596638,126736435,3072
google_gemma-7b,wikitext,256000,3072,288,3072,217823595,[66532],[0.22440938],-36.059336083124656,[66532],[0.1991441],-35.939907,78596638,142481960,3072
google_gemma-7b,wikitext,256000,3072,289,3072,165922515,[17403],[0.28738903],-33.0202934309483,[17403],[0.27104294],-32.961716,78595842,159745070,3072
google_gemma-7b,wikitext,256000,3072,290,3072,164139057,[3895],[0.99387855],-22.082227203326408,[3895],[0.9934908],-22.081783,78595842,158233257,3072
google_gemma-7b,wikitext,256000,3072,291,3072,192275778,[18951],[0.95298324],-26.971575464909034,[18951],[0.96176517],-26.980751,78602353,96423363,3072
google_gemma-7b,wikitext,256000,3072,292,3072,93634218,[729],[0.72163422],-12.56612093113281,[729],[0.66225153],-12.480248,78600923,46682426,3072
google_gemma-7b,wikitext,256000,3072,293,3072,138111866,[5604],[0.99870954],-24.446088771800888,[5604],[0.99929535],-24.446709,78610024,77513290,3072
google_gemma-7b,wikitext,256000,3072,294,3072,170181063,[54395],[0.99997956],77.4651006976535,[54395],[0.9999751],77.46511,78616163,125535284,3072
google_gemma-7b,wikitext,256000,3072,295,3072,190211699,[235265],[0.37294457],9.28499721088996,[235265],[0.3709591],9.290344,78595690,184706058,3072
google_gemma-7b,wikitext,256000,3072,296,3072,135113090,[984],[0.98577298],-27.320400954975174,[984],[0.97829014],-27.312778,78596151,114920522,3072
google_gemma-7b,wikitext,256000,3072,297,3072,126482216,[586],[0.76569656],-32.52264631204321,[586],[0.74156284],-32.490578,78595383,57537609,3072
google_gemma-7b,wikitext,256000,3072,298,3072,127427976,[235321],[0.83873227],-57.910024184751705,[235321],[0.83852625],-57.90974,78596534,59335791,3072
google_gemma-7b,wikitext,256000,3072,299,3072,162343050,[22215],[0.95843116],-4.196271938923248,[22215],[0.962711],-4.2007294,78609863,150929190,3072
google_gemma-7b,wikitext,256000,3072,300,3072,120204989,[8777],[0.96903857],25.603613487792124,[8777],[0.9689743],25.603718,78602715,106047178,3072
google_gemma-7b,wikitext,256000,3072,301,3072,129847585,[614],[0.9794452],-13.529163488637668,[614],[0.98256564],-13.532373,78600019,111591049,3072
google_gemma-7b,wikitext,256000,3072,302,3072,218088532,[235265],[0.41127867],24.913337012634365,[235265],[0.42066497],24.890753,78609591,95100589,3072
google_gemma-7b,wikitext,256000,3072,303,3072,164325842,[573],[0.49451528],0.3820012440289634,[573],[0.5698227],0.24024963,78594765,113785537,3072
google_gemma-7b,wikitext,256000,3072,304,3072,182940043,[32528],[0.99935311],3.153620747619176,[32528],[0.9980636],3.1549153,78620509,160026527,3072
google_gemma-7b,wikitext,256000,3072,305,3072,287061852,[235265],[0.32903971],26.323263938851316,[235265],[0.3367078],26.300203,78595690,273465482,3072
google_gemma-7b,wikitext,256000,3072,306,3072,174709546,[235265],[0.47208915],18.025371528975974,[235265],[0.4639028],18.042868,78600409,100985515,3072
google_gemma-7b,wikitext,256000,3072,307,3072,139482192,[1688],[0.57474359],-13.60034163498549,[1688],[0.56748855],-13.587655,78598146,72472942,3072
google_gemma-7b,wikitext,256000,3072,308,3072,198533844,[235265],[0.64802394],-6.759773019891903,[235265],[0.59484726],-6.674106,78594765,135651816,3072
google_gemma-7b,wikitext,256000,3072,309,3072,161910180,[235265],[0.52875075],33.13132153614891,[235265],[0.54981315],33.09229,78609844,168712582,3072
google_gemma-7b,wikitext,256000,3072,310,3072,117452232,[4887],[0.00178688],-36.203563129928085,[39890],[0.0714107],-39.86878,78594765,62700039,3072
google_gemma-7b,wikitext,256000,3072,311,3072,168180266,[777],[0.99896807],-7.959407215851612,[777],[0.9995907],-7.9600453,78597530,134572484,3072
google_gemma-7b,wikitext,256000,3072,312,3072,166291479,[2021],[0.6191172],2.9140929886833047,[2021],[0.6416558],2.8783298,78600604,88660260,3072
google_gemma-7b,wikitext,256000,3072,313,3072,136317819,[1118],[0.99882287],-6.182324377116131,[1118],[0.99502134],-6.178497,78599403,123148825,3072
google_gemma-7b,wikitext,256000,3072,314,3072,107683939,[1362],[0.99811271],-14.508462112760343,[1362],[0.9992551],-14.509591,78604765,92496811,3072
google_gemma-7b,wikitext,256000,3072,315,3072,147449947,[218217],[0.68122984],-15.372499756094403,[218217],[0.6633814],-15.345897,78605103,87372659,3072
google_gemma-7b,wikitext,256000,3072,316,3072,119847177,[575],[0.60246919],10.35330306824023,[575],[0.6062592],10.34703,78596638,54338943,3072
google_gemma-7b,wikitext,256000,3072,317,3072,179345456,[14743],[0.97898133],42.553034395493505,[14743],[0.97982305],42.55218,78597611,120520123,3072
google_gemma-7b,wikitext,256000,3072,318,3072,157380029,[235324],[0.96693919],-33.712496964104524,[235324],[0.9873154],-33.733356,78596101,67379371,3072
google_gemma-7b,wikitext,256000,3072,319,3072,172177470,[91332],[0.99979822],-18.664759065505773,[91332],[0.99999833],-18.664957,78622668,68652286,3072
google_gemma-7b,wikitext,256000,3072,320,3072,160430195,[3427],[0.99172343],44.826090548983665,[3427],[0.9939937],44.82382,78597920,94786680,3072
google_gemma-7b,wikitext,256000,3072,321,3072,168892570,[235265],[1.47316747e-08],105.98430046792926,[4919],[0.1055616],90.243744,78597611,93769361,3072
google_gemma-7b,wikitext,256000,3072,322,3072,200519449,[235265],[0.25640041],68.26955377262719,[235265],[0.24719751],68.306114,78594765,133620896,3072
google_gemma-7b,wikitext,256000,3072,323,3072,103199223,[6220],[0.99988866],-7.063225979548411,[6220],[0.999926],-7.0632224,78594869,97343658,3072
google_gemma-7b,wikitext,256000,3072,324,3072,88538425,[791],[0.5699718],-19.585965844941082,[791],[0.57284003],-19.591034,78594765,89002949,3072
google_gemma-7b,wikitext,256000,3072,325,3072,213118790,[175144],[0.99832356],-13.31183590698576,[175144],[0.99876475],-13.31225,78595842,187905344,3072
google_gemma-7b,wikitext,256000,3072,326,3072,128913538,[130490],[0.99998407],30.38753576720193,[130490],[0.9999807],30.387543,78596947,52103752,3072
google_gemma-7b,wikitext,256000,3072,327,3072,191588054,[235265],[0.34222472],17.266821971419574,[235265],[0.3414609],17.26906,78600688,186677158,3072
google_gemma-7b,wikitext,256000,3072,328,3072,84842841,[137451],[0.4447343],-7.097106612578298,[137451],[0.4381069],-7.082094,78597530,46105730,3072
google_gemma-7b,wikitext,256000,3072,329,3072,156977726,[10088],[0.99982214],-16.1077856849732,[10088],[0.9999198],-16.107882,78606580,74518044,3072
google_gemma-7b,wikitext,256000,3072,330,3072,148512503,[218217],[0.78712933],-12.137804989138887,[218217],[0.7981376],-12.151678,78595842,112530467,3072
google_gemma-7b,wikitext,256000,3072,331,3072,118881586,[137496],[0.01987565],-14.58653524312004,[664],[0.91366035],-14.209573,78595074,111349860,3072
google_gemma-7b,wikitext,256000,3072,332,3072,175825008,[235265],[0.52266149],-5.585154139504885,[235265],[0.5443755],-5.6258645,78612596,107578606,3072
google_gemma-7b,wikitext,256000,3072,333,3072,126498765,[4887],[0.13638115],-39.1061327185558,[4887],[0.12589806],-39.026146,78594765,95426763,3072
google_gemma-7b,wikitext,256000,3072,334,3072,127421393,[1157],[0.99621869],-11.585860720911782,[1157],[0.9954064],-11.585047,78600503,93910044,3072
google_gemma-7b,wikitext,256000,3072,335,3072,110028861,[954],[0.99201951],10.489089699342342,[954],[0.993475],10.487667,78594765,120525354,3072
google_gemma-7b,wikitext,256000,3072,336,3072,169671382,[573],[0.27033446],5.08707561469956,[573],[0.28393993],5.0379944,78610171,107180464,3072
google_gemma-7b,wikitext,256000,3072,337,3072,146804103,[207458],[0.63437174],-12.54667274487036,[207458],[0.6199347],-12.523709,78599684,54121952,3072
google_gemma-7b,wikitext,256000,3072,338,3072,117828095,[1688],[0.90903172],-25.558076625270484,[1688],[0.9043708],-25.552908,78595074,49868529,3072
google_gemma-7b,wikitext,256000,3072,339,3072,126595115,[832],[0.49445799],-23.949376263761152,[832],[0.51740324],-23.994755,78594765,80754151,3072
google_gemma-7b,wikitext,256000,3072,340,3072,175240747,[481],[0.99986917],10.410496898780645,[481],[0.9995189],10.410829,78621520,81667576,3072
google_gemma-7b,wikitext,256000,3072,341,3072,155966290,[207458],[0.9999112],41.681614984130356,[207458],[0.99989724],41.68168,78595074,64231237,3072
google_gemma-7b,wikitext,256000,3072,342,3072,179539062,[45390],[0.89338433],16.856781757894122,[45390],[0.92267776],16.824512,78594765,173179108,3072
google_gemma-7b,wikitext,256000,3072,343,3072,102183221,[235263],[0.68391834],-1.2171711018290874,[235263],[0.6833345],-1.2163124,78595381,50858282,3072
google_gemma-7b,wikitext,256000,3072,344,3072,236467891,[235248],[0.23292463],47.58436349315117,[235248],[0.25493193],47.49408,78599431,120052382,3072
google_gemma-7b,wikitext,256000,3072,345,3072,174482828,[235276],[0.44427449],-31.854870784945376,[235276],[0.37599203],-31.688007,78600072,88286563,3072
google_gemma-7b,wikitext,256000,3072,346,3072,135380154,[926],[0.99194509],-17.5855289643142,[926],[0.99583226],-17.58947,78599689,98295042,3072
google_gemma-7b,wikitext,256000,3072,347,3072,158407778,[1546],[0.01129356],16.620618454236343,[1546],[0.7596385],12.412019,78601179,113384350,3072
google_gemma-7b,wikitext,256000,3072,348,3072,148938500,[235274],[0.92391463],-19.456314374471148,[235274],[0.9855027],-19.520868,78604104,84446393,3072
google_gemma-7b,wikitext,256000,3072,349,3072,91853703,[731],[0.81864316],-20.96940289446201,[731],[0.7586788],-20.893347,78594765,65410198,3072
google_gemma-7b,wikitext,256000,3072,350,3072,135097302,[235315],[0.87152131],-49.9772158779273,[235315],[0.8904953],-49.998745,78594869,85626819,3072
google_gemma-7b,wikitext,256000,3072,351,3072,159210189,[1307],[0.94935791],-26.569759489576693,[1307],[0.94827235],-26.568592,78595381,144690045,3072
google_gemma-7b,wikitext,256000,3072,352,3072,136850296,[954],[0.89941262],-16.867325703531538,[954],[0.8662246],-16.829742,78602558,102515757,3072
google_gemma-7b,wikitext,256000,3072,353,3072,145418986,[32365],[0.99243336],-19.685668599424847,[32365],[0.9938298],-19.687073,78594765,102209970,3072
google_gemma-7b,wikitext,256000,3072,354,3072,163107382,[66532],[0.11373246],-41.2674273560462,[66532],[0.12043319],-41.324665,78594765,122653745,3072
google_gemma-7b,wikitext,256000,3072,355,3072,109684239,[235318],[0.95486502],-24.830977647441713,[235318],[0.9766942],-24.853626,78598919,63319611,3072
google_gemma-7b,wikitext,256000,3072,356,3072,196091575,[235265],[0.26554176],13.216914276267834,[235265],[0.2729422],13.1894245,78611517,101042922,3072
google_gemma-7b,wikitext,256000,3072,357,3072,145515067,[100602],[0.44912277],24.268190483619293,[100602],[0.43897957],24.291069,78601988,26933798,3072
google_gemma-7b,wikitext,256000,3072,358,3072,129412252,[673],[0.99999972],35.99318341624311,[673],[1.],35.99317,78601767,81980254,3072
google_gemma-7b,wikitext,256000,3072,359,3072,210945518,[11841],[0.54317146],-1.602492669204639,[11841],[0.5675005],-1.6462958,78594765,173537626,3072
google_gemma-7b,wikitext,256000,3072,360,3072,110884529,[792],[0.99972998],5.234999827949842,[792],[0.9999516],5.2347636,78610174,97830095,3072
google_gemma-7b,wikitext,256000,3072,361,3072,229690349,[235265],[0.56106483],3.346389579631789,[235265],[0.59529495],3.2871213,78604228,139088110,3072
google_gemma-7b,wikitext,256000,3072,362,3072,94470233,[178844],[0.98273097],4.741753645059015,[178844],[0.92007047],4.8076286,78599225,52907449,3072
